capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory_accepting,policy,process_peak_rss_bytes_so_far,repeat,replans,rng_seed,sampled_peak_rss_bytes,seed,states_at_end,success,task_id,task_steps,task_type,wall_seconds
10,0.03745688999999963,0.0,0,success,True,fixed_task,65564672,0,10,76051000,65495040,73000005,91,True,10,10,branch,0.03748358599999335
10,0.03693213399999884,0.0,0,success,True,doob_generic,65564672,0,10,76051000,65495040,73000005,91,True,10,10,branch,0.03693532100000141
10,0.03765147599999885,0.0,0,success,True,doob_generic,65564672,1,10,76051001,65495040,73000005,91,True,10,10,branch,0.03767334799999844
10,0.03711122899999886,0.0,0,success,True,doob_generic,65564672,2,10,76051002,65495040,73000005,91,True,10,10,branch,0.03711520600000995
10,0.03762696699999957,0.0,0,success,True,doob_generic,65564672,3,10,76051003,65495040,73000005,91,True,10,10,branch,0.03763063600000294
10,0.03749223600000029,0.0,0,success,True,doob_generic,65564672,4,10,76051004,65495040,73000005,91,True,10,10,branch,0.03750410600000009
10,0.03776894900000016,0.0,0,success,True,doob_generic,65564672,5,10,76051005,65495040,73000005,91,True,10,10,branch,0.03777303500000073
10,0.03789874199999943,0.0,0,success,True,doob_generic,65564672,6,10,76051006,65495040,73000005,91,True,10,10,branch,0.037902400999996644
10,0.03761938099999895,0.0,0,success,True,doob_generic,65564672,7,10,76051007,65495040,73000005,91,True,10,10,branch,0.03763434599999016
10,0.037585354999999154,0.0,0,success,True,doob_generic,65564672,8,10,76051008,65495040,73000005,91,True,10,10,branch,0.03758981400000039
10,0.03755399399999959,0.0,0,success,True,doob_generic,65564672,9,10,76051009,65495040,73000005,91,True,10,10,branch,0.03755891100000497
10,0.04552164200000064,0.0,0,success,True,doob_task,65564672,0,10,76051000,65495040,73000005,91,True,10,10,branch,0.045525286000000165
10,0.03738961899999893,0.0,0,success,True,doob_task,65564672,1,10,76051001,65495040,73000005,91,True,10,10,branch,0.03739331599999218
10,0.038250822000000184,0.0,0,success,True,doob_task,65564672,2,10,76051002,65495040,73000005,91,True,10,10,branch,0.03825455900000918
10,0.0376875210000005,0.0,0,success,True,doob_task,65564672,3,10,76051003,65495040,73000005,91,True,10,10,branch,0.03769157700000392
10,0.03761553200000023,0.0,0,success,True,doob_task,65564672,4,10,76051004,65495040,73000005,91,True,10,10,branch,0.03762893900000108
10,0.03825689499999996,0.0,0,success,True,doob_task,65564672,5,10,76051005,65495040,73000005,91,True,10,10,branch,0.03828556099999503
10,0.03801392799999981,0.0,0,success,True,doob_task,65564672,6,10,76051006,65495040,73000005,91,True,10,10,branch,0.038017803999991884
10,0.037755835999998766,0.0,0,success,True,doob_task,65564672,7,10,76051007,65495040,73000005,91,True,10,10,branch,0.0378087379999954
10,0.038802454999999014,0.0,0,success,True,doob_task,65564672,8,10,76051008,65495040,73000005,91,True,10,10,branch,0.03880600499999787
10,0.038343937000000494,0.0,0,success,True,doob_task,65564672,9,10,76051009,65495040,73000005,91,True,10,10,branch,0.03834762300000705
10,0.03859255500000103,0.0,0,success,True,deadline_generic,65564672,0,10,76051000,65495040,73000005,91,True,10,10,branch,0.03861087399999974
10,0.0377669540000003,0.0,0,success,True,deadline_task,65564672,0,10,76051000,65495040,73000005,91,True,10,10,branch,0.03779895200000283
7,0.02523225400000051,0.0,0,success,True,fixed_generic,65564672,0,7,76051100,65507328,73000005,91,True,11,7,branch,0.025236551000006102
7,0.025831351999999086,0.0,0,success,True,fixed_task,65564672,0,7,76051100,65507328,73000005,91,True,11,7,branch,0.025835673000003112
7,0.02545008500000101,0.0,0,success,True,doob_generic,65564672,0,7,76051100,65507328,73000005,91,True,11,7,branch,0.02545441000000892
7,0.02526079999999986,0.0,0,success,True,doob_generic,65564672,1,7,76051101,65507328,73000005,91,True,11,7,branch,0.025272430000001123
7,0.02503981799999977,0.0,0,success,True,doob_generic,65564672,2,7,76051102,65507328,73000005,91,True,11,7,branch,0.025043891999999346
7,0.025537689000000086,0.0,0,success,True,doob_generic,65564672,3,7,76051103,65507328,73000005,91,True,11,7,branch,0.025542362000010144
7,0.025398951000001446,0.0,0,success,True,doob_generic,65564672,4,7,76051104,65507328,73000005,91,True,11,7,branch,0.02540336899998863
7,0.025737150000001208,0.0,0,success,True,doob_generic,65564672,5,7,76051105,65507328,73000005,91,True,11,7,branch,0.02574139300000411
7,0.02537365400000091,0.0,0,success,True,doob_generic,65564672,6,7,76051106,65507328,73000005,91,True,11,7,branch,0.025378185000008102
7,0.025139743000000436,0.0,0,success,True,doob_generic,65564672,7,7,76051107,65507328,73000005,91,True,11,7,branch,0.025155576000003066
7,0.025010710000000103,0.0,0,success,True,doob_generic,65564672,8,7,76051108,65507328,73000005,91,True,11,7,branch,0.025014389000006076
7,0.02533204099999864,0.0,0,success,True,doob_generic,65564672,9,7,76051109,65507328,73000005,91,True,11,7,branch,0.02535145499999203
7,0.025584249999999642,0.0,0,success,True,doob_task,65564672,0,7,76051100,65507328,73000005,91,True,11,7,branch,0.025588061000007656
7,0.025658770000001496,0.0,0,success,True,doob_task,65564672,1,7,76051101,65507328,73000005,91,True,11,7,branch,0.02566259099999968
7,0.025216175000000618,0.0,0,success,True,doob_task,65564672,2,7,76051102,65507328,73000005,91,True,11,7,branch,0.025219406999994476
7,0.025121282000000633,0.0,0,success,True,doob_task,65564672,3,7,76051103,65507328,73000005,91,True,11,7,branch,0.025125114000005055
7,0.024993219999998928,0.0,0,success,True,doob_task,65564672,4,7,76051104,65507328,73000005,91,True,11,7,branch,0.024996857999994404
7,0.025065400000000793,0.0,0,success,True,doob_task,65564672,5,7,76051105,65507328,73000005,91,True,11,7,branch,0.02506916100000467
7,0.024943221000000904,0.0,0,success,True,doob_task,65564672,6,7,76051106,65507328,73000005,91,True,11,7,branch,0.024946990000003666
7,0.025063974000000044,0.0,0,success,True,doob_task,65564672,7,7,76051107,65507328,73000005,91,True,11,7,branch,0.02506777800000748
7,0.025171015000001518,0.0,0,success,True,doob_task,65564672,8,7,76051108,65507328,73000005,91,True,11,7,branch,0.025190461999997638
7,0.025074154000000348,0.0,0,success,True,doob_task,65564672,9,7,76051109,65507328,73000005,91,True,11,7,branch,0.025077496000008637
7,0.02493528499999975,0.0,0,success,True,deadline_generic,65564672,0,7,76051100,65507328,73000005,91,True,11,7,branch,0.024938923999997087
7,0.025225730000000723,0.0,0,success,True,deadline_task,65564672,0,7,76051100,65507328,73000005,91,True,11,7,branch,0.02522991300000399
32,0.09898065400000003,0.0,0,success,True,fixed_generic,65843200,0,32,76060000,65970176,73000006,247,True,0,32,sequence,0.09899756500000478
32,0.09961863499999996,0.0,0,success,True,fixed_task,65843200,0,32,76060000,65978368,73000006,247,True,0,32,sequence,0.09962258099999843
32,0.09559710700000001,0.0,0,success,True,doob_generic,65843200,0,32,76060000,65994752,73000006,247,True,0,32,sequence,0.09560067700000019
32,0.09574327500000002,0.0,0,success,True,doob_generic,65843200,1,32,76060001,65994752,73000006,247,True,0,32,sequence,0.09574715600000161
32,0.102503538,0.0,0,success,True,doob_generic,65843200,2,32,76060002,65994752,73000006,247,True,0,32,sequence,0.10252711100000056
32,0.09352863200000006,0.0,0,success,True,doob_generic,65843200,3,32,76060003,65994752,73000006,247,True,0,32,sequence,0.09353135900000353
32,0.09150458299999997,0.0,0,success,True,doob_generic,65843200,4,32,76060004,65998848,73000006,247,True,0,32,sequence,0.09153223399999888
32,0.09265218399999997,0.0,0,success,True,doob_generic,65843200,5,32,76060005,66011136,73000006,247,True,0,32,sequence,0.09265610599999974
32,0.1002449889999999,0.0,0,success,True,doob_generic,65843200,6,32,76060006,66011136,73000006,247,True,0,32,sequence,0.10026011600000118
32,0.09304260700000011,0.0,0,success,True,doob_generic,65843200,7,32,76060007,66011136,73000006,247,True,0,32,sequence,0.09305789799999786
32,0.09692197200000008,0.0,0,success,True,doob_generic,65843200,8,32,76060008,66011136,73000006,247,True,0,32,sequence,0.09692505099999948
32,0.09249688300000014,0.0,0,success,True,doob_generic,65843200,9,32,76060009,66011136,73000006,247,True,0,32,sequence,0.092507224000002
32,0.09243688400000005,0.0,0,success,True,doob_task,65843200,0,32,76060000,66011136,73000006,247,True,0,32,sequence,0.09247665800000249
32,0.10006120600000012,0.0,0,success,True,doob_task,65843200,1,32,76060001,66011136,73000006,247,True,0,32,sequence,0.1000770409999987
32,0.08965358200000018,0.0,0,success,True,doob_task,65843200,2,32,76060002,66011136,73000006,247,True,0,32,sequence,0.0896658580000036
32,0.0888296529999999,0.0,0,success,True,doob_task,65843200,3,32,76060003,66011136,73000006,247,True,0,32,sequence,0.0888329710000022
32,0.08911444700000004,0.0,0,success,True,doob_task,65843200,4,32,76060004,66011136,73000006,247,True,0,32,sequence,0.08913718600000209
32,0.09221069500000012,0.0,0,success,True,doob_task,65843200,5,32,76060005,66011136,73000006,247,True,0,32,sequence,0.09221347399999757
32,0.10072512499999986,0.0,0,success,True,doob_task,65843200,6,32,76060006,66011136,73000006,247,True,0,32,sequence,0.10073851300000314
32,0.10019456400000015,0.0,0,success,True,doob_task,65843200,7,32,76060007,66011136,73000006,247,True,0,32,sequence,0.1002090289999984
32,0.09267668999999978,0.0,0,success,True,doob_task,65843200,8,32,76060008,66011136,73000006,247,True,0,32,sequence,0.09268113400000288
32,0.10005140099999998,0.0,0,success,True,doob_task,65843200,9,32,76060009,66011136,73000006,247,True,0,32,sequence,0.10005508799999774
32,0.09347682400000012,0.0,0,success,True,deadline_generic,65843200,0,32,76060000,66011136,73000006,247,True,0,32,sequence,0.09348101200000514
32,0.10165985999999982,0.0,0,success,True,deadline_task,65843200,0,32,76060000,66011136,73000006,247,True,0,32,sequence,0.10166270700000268
34,0.15251683499999968,0.0,0,success,True,fixed_generic,69836800,0,34,76060100,69623808,73000006,247,True,1,34,all_of,0.15253276699999674
34,0.15423291500000014,0.0,0,success,True,fixed_task,69836800,0,34,76060100,69623808,73000006,247,True,1,34,all_of,0.15423655899999744
34,0.1557246000000001,0.0,0,success,True,doob_generic,69836800,0,34,76060100,69623808,73000006,247,True,1,34,all_of,0.1557448189999988
34,0.15720136299999998,0.0,0,success,True,doob_generic,69836800,1,34,76060101,69623808,73000006,247,True,1,34,all_of,0.1572380349999989
34,0.15826682099999978,0.0,0,success,True,doob_generic,69836800,2,34,76060102,69623808,73000006,247,True,1,34,all_of,0.15827192300000092
34,0.15628664699999995,0.0,0,success,True,doob_generic,69836800,3,34,76060103,69623808,73000006,247,True,1,34,all_of,0.1563357329999988
34,0.18016949999999987,0.0,0,success,True,doob_generic,69836800,4,34,76060104,69623808,73000006,247,True,1,34,all_of,0.18019570999999956
34,0.1561995279999997,0.0,0,success,True,doob_generic,69836800,5,34,76060105,69623808,73000006,247,True,1,34,all_of,0.15620413700000313
34,0.1581611839999999,0.0,0,success,True,doob_generic,69836800,6,34,76060106,69623808,73000006,247,True,1,34,all_of,0.15818485299999452
34,0.16424743000000053,0.0,0,success,True,doob_generic,69836800,7,34,76060107,69623808,73000006,247,True,1,34,all_of,0.16426960599999774
34,0.16167722800000028,0.0,0,success,True,doob_generic,69836800,8,34,76060108,69623808,73000006,247,True,1,34,all_of,0.16168274200000354
34,0.16333168600000025,0.0,0,success,True,doob_generic,69836800,9,34,76060109,69623808,73000006,247,True,1,34,all_of,0.16333795199999912
34,0.15891194300000056,0.0,0,success,True,doob_task,69836800,0,34,76060100,69623808,73000006,247,True,1,34,all_of,0.15892799600000274
34,0.1576188140000001,0.0,0,success,True,doob_task,69836800,1,34,76060101,69623808,73000006,247,True,1,34,all_of,0.1576359310000015
34,0.15248194299999973,0.0,0,success,True,doob_task,69836800,2,34,76060102,69623808,73000006,247,True,1,34,all_of,0.1524972240000011
34,0.15272006799999982,0.0,0,success,True,doob_task,69836800,3,34,76060103,69623808,73000006,247,True,1,34,all_of,0.15273348800000264
34,0.15206179599999992,0.0,0,success,True,doob_task,69836800,4,34,76060104,69623808,73000006,247,True,1,34,all_of,0.15208387499999532
34,0.15266228099999957,0.0,0,success,True,doob_task,69836800,5,34,76060105,69623808,73000006,247,True,1,34,all_of,0.15270292499999982
34,0.14909702300000038,0.0,0,success,True,doob_task,69836800,6,34,76060106,69623808,73000006,247,True,1,34,all_of,0.1491095010000052
34,0.15543740099999948,0.0,0,success,True,doob_task,69836800,7,34,76060107,69623808,73000006,247,True,1,34,all_of,0.15546087599999936
34,0.15714498799999976,0.0,0,success,True,doob_task,69836800,8,34,76060108,69623808,73000006,247,True,1,34,all_of,0.1571694370000003
34,0.16333552100000048,0.0,0,success,True,doob_task,69836800,9,34,76060109,69623808,73000006,247,True,1,34,all_of,0.16335869200000275
34,0.16187061600000074,0.0,0,success,True,deadline_generic,69836800,0,34,76060100,69623808,73000006,247,True,1,34,all_of,0.16188387400000437
34,0.1633199679999997,0.0,0,success,True,deadline_task,69836800,0,34,76060100,69623808,73000006,247,True,1,34,all_of,0.1633335840000001
16,0.04832608099999991,0.0,0,success,True,fixed_generic,70316032,0,16,76060200,70463488,73000006,247,True,2,16,condition_then,0.048333320000004676
16,0.04144502699999997,0.0,0,success,True,fixed_task,70316032,0,16,76060200,70463488,73000006,247,True,2,16,condition_then,0.04145298600000302
16,0.04129258900000021,0.0,0,success,True,doob_generic,70316032,0,16,76060200,70463488,73000006,247,True,2,16,condition_then,0.04129742900000366
16,0.04155942700000015,0.0,0,success,True,doob_generic,70316032,1,16,76060201,70463488,73000006,247,True,2,16,condition_then,0.04161338200000131
16,0.04198017399999987,0.0,0,success,True,doob_generic,70316032,2,16,76060202,70463488,73000006,247,True,2,16,condition_then,0.04199554400000238
16,0.04109141999999988,0.0,0,success,True,doob_generic,70316032,3,16,76060203,70463488,73000006,247,True,2,16,condition_then,0.04109665800000073
16,0.041810010999999925,0.0,0,success,True,doob_generic,70316032,4,16,76060204,70463488,73000006,247,True,2,16,condition_then,0.04181503299999889
16,0.04312482200000023,0.0,0,success,True,doob_generic,70316032,5,16,76060205,70463488,73000006,247,True,2,16,condition_then,0.043142342000003
16,0.0515002649999996,0.0,0,success,True,doob_generic,70316032,6,16,76060206,70463488,73000006,247,True,2,16,condition_then,0.05151056700000112
16,0.04262608900000053,0.0,0,success,True,doob_generic,70316032,7,16,76060207,70463488,73000006,247,True,2,16,condition_then,0.042631257000003586
16,0.041912133000000296,0.0,0,success,True,doob_generic,70316032,8,16,76060208,70463488,73000006,247,True,2,16,condition_then,0.04191790699999842
16,0.04085851199999979,0.0,0,success,True,doob_generic,70316032,9,16,76060209,70463488,73000006,247,True,2,16,condition_then,0.04086346799999774
16,0.043279072000000696,0.0,0,success,True,doob_task,70316032,0,16,76060200,70463488,73000006,247,True,2,16,condition_then,0.043283203999997966
16,0.041137757999999636,0.0,0,success,True,doob_task,70316032,1,16,76060201,70463488,73000006,247,True,2,16,condition_then,0.041142917000001944
16,0.04155416900000031,0.0,0,success,True,doob_task,70316032,2,16,76060202,70463488,73000006,247,True,2,16,condition_then,0.041560071999995785
16,0.04135631499999981,0.0,0,success,True,doob_task,70316032,3,16,76060203,70463488,73000006,247,True,2,16,condition_then,0.04136123299999639
16,0.041404225999999156,0.0,0,success,True,doob_task,70316032,4,16,76060204,70463488,73000006,247,True,2,16,condition_then,0.04140931599999931
16,0.04345995200000008,0.0,0,success,True,doob_task,70316032,5,16,76060205,70463488,73000006,247,True,2,16,condition_then,0.04347413899999708
16,0.04778361099999984,0.0,0,success,True,doob_task,70316032,6,16,76060206,70463488,73000006,247,True,2,16,condition_then,0.04778860199999713
16,0.0431848920000002,0.0,0,success,True,doob_task,70316032,7,16,76060207,70463488,73000006,247,True,2,16,condition_then,0.043189652999998884
16,0.041027414000000206,0.0,0,success,True,doob_task,70316032,8,16,76060208,70463488,73000006,247,True,2,16,condition_then,0.041098591000000795
16,0.04141953800000042,0.0,0,success,True,doob_task,70316032,9,16,76060209,70463488,73000006,247,True,2,16,condition_then,0.0414588610000024
16,0.04185394700000078,0.0,0,success,True,deadline_generic,70316032,0,16,76060200,70463488,73000006,247,True,2,16,condition_then,0.041858128000001216
16,0.041467670999999484,0.0,0,success,True,deadline_task,70316032,0,16,76060200,70463488,73000006,247,True,2,16,condition_then,0.04147276199999794
34,0.11743363700000042,0.0,0,success,True,fixed_generic,72019968,0,34,76060300,72216576,73000006,247,True,3,34,sequence,0.11747645599999856
34,0.10915454800000024,0.0,0,success,True,fixed_task,72019968,0,34,76060300,72216576,73000006,247,True,3,34,sequence,0.10916784999999862
34,0.11226952400000023,0.0,0,success,True,doob_generic,72019968,0,34,76060300,72216576,73000006,247,True,3,34,sequence,0.11227343200000206
34,0.11447708700000003,0.0,0,success,True,doob_generic,72019968,1,34,76060301,72216576,73000006,247,True,3,34,sequence,0.11448170999999974
34,0.11333715700000102,0.0,0,success,True,doob_generic,72019968,2,34,76060302,72216576,73000006,247,True,3,34,sequence,0.11338073099999946
34,0.11016289199999996,0.0,0,success,True,doob_generic,72019968,3,34,76060303,72216576,73000006,247,True,3,34,sequence,0.11017960599999554
34,0.10872072099999919,0.0,0,success,True,doob_generic,72019968,4,34,76060304,72216576,73000006,247,True,3,34,sequence,0.10875945899999806
34,0.1092524939999997,0.0,0,success,True,doob_generic,72019968,5,34,76060305,72216576,73000006,247,True,3,34,sequence,0.10925632300000387
34,0.1110558440000009,0.0,0,success,True,doob_generic,72019968,6,34,76060306,72216576,73000006,247,True,3,34,sequence,0.11105977500000108
34,0.11093490399999872,0.0,0,success,True,doob_generic,72019968,7,34,76060307,72216576,73000006,247,True,3,34,sequence,0.11093892299999908
34,0.10865503300000157,0.0,0,success,True,doob_generic,72019968,8,34,76060308,72216576,73000006,247,True,3,34,sequence,0.10865964999999989
34,0.10921399700000123,0.0,0,success,True,doob_generic,72019968,9,34,76060309,72216576,73000006,247,True,3,34,sequence,0.1092182360000038
34,0.10875937800000024,0.0,0,success,True,doob_task,72019968,0,34,76060300,72216576,73000006,247,True,3,34,sequence,0.10878437600000268
34,0.1095652910000009,0.0,0,success,True,doob_task,72019968,1,34,76060301,72216576,73000006,247,True,3,34,sequence,0.10956958299999542
34,0.11250326300000069,0.0,0,success,True,doob_task,72019968,2,34,76060302,72216576,73000006,247,True,3,34,sequence,0.11257448300000306
34,0.11137885499999989,0.0,0,success,True,doob_task,72019968,3,34,76060303,72216576,73000006,247,True,3,34,sequence,0.11141475599999495
34,0.11309635799999995,0.0,0,success,True,doob_task,72019968,4,34,76060304,72216576,73000006,247,True,3,34,sequence,0.11312393600000092
34,0.10894735000000111,0.0,0,success,True,doob_task,72019968,5,34,76060305,72216576,73000006,247,True,3,34,sequence,0.10898529700000381
34,0.11351667499999962,0.0,0,success,True,doob_task,72019968,6,34,76060306,72216576,73000006,247,True,3,34,sequence,0.11353519299999704
34,0.11248104100000056,0.0,0,success,True,doob_task,72019968,7,34,76060307,72216576,73000006,247,True,3,34,sequence,0.11252570099999559
34,0.10994007999999944,0.0,0,success,True,doob_task,72019968,8,34,76060308,72216576,73000006,247,True,3,34,sequence,0.1099440240000007
34,0.11050138699999934,0.0,0,success,True,doob_task,72019968,9,34,76060309,72216576,73000006,247,True,3,34,sequence,0.11051808300000232
34,0.10965427400000038,0.0,0,success,True,deadline_generic,72019968,0,34,76060300,72216576,73000006,247,True,3,34,sequence,0.10966898099999867
34,0.12091087399999978,0.0,0,success,True,deadline_task,72019968,0,34,76060300,72216576,73000006,247,True,3,34,sequence,0.12098261799999932
30,0.15779231299999985,0.0,0,success,True,fixed_generic,74772480,0,30,76060400,69529600,73000006,247,True,4,30,all_of,0.15779817300000332
30,0.16405681600000044,0.0,0,success,True,fixed_task,74772480,0,30,76060400,69529600,73000006,247,True,4,30,all_of,0.16406080400000178
30,0.16368715599999994,0.0,0,success,True,doob_generic,74772480,0,30,76060400,69529600,73000006,247,True,4,30,all_of,0.1637120409999966
30,0.1608412700000006,0.0,0,success,True,doob_generic,74772480,1,30,76060401,69529600,73000006,247,True,4,30,all_of,0.1608455480000046
30,0.15530291999999868,0.0,0,success,True,doob_generic,74772480,2,30,76060402,69529600,73000006,247,True,4,30,all_of,0.1553311079999986
30,0.150673445999999,0.0,0,success,True,doob_generic,74772480,3,30,76060403,69529600,73000006,247,True,4,30,all_of,0.1507488449999954
30,0.1663439689999997,0.0,0,success,True,doob_generic,74772480,4,30,76060404,69529600,73000006,247,True,4,30,all_of,0.16637364800000398
30,0.1678130400000004,0.0,0,success,True,doob_generic,74772480,5,30,76060405,69529600,73000006,247,True,4,30,all_of,0.1678762049999989
30,0.15487514000000147,0.0,0,success,True,doob_generic,74772480,6,30,76060406,69529600,73000006,247,True,4,30,all_of,0.15491961699999734
30,0.15035504999999993,0.0,0,success,True,doob_generic,74772480,7,30,76060407,69529600,73000006,247,True,4,30,all_of,0.15036845899999918
30,0.14944497300000137,0.0,0,success,True,doob_generic,74772480,8,30,76060408,69529600,73000006,247,True,4,30,all_of,0.1494706619999988
30,0.14900062999999975,0.0,0,success,True,doob_generic,74772480,9,30,76060409,69529600,73000006,247,True,4,30,all_of,0.1490298370000005
30,0.15126499799999849,0.0,0,success,True,doob_task,74772480,0,30,76060400,69529600,73000006,247,True,4,30,all_of,0.15131454999999505
30,0.15287396799999975,0.0,0,success,True,doob_task,74772480,1,30,76060401,69529600,73000006,247,True,4,30,all_of,0.15288701700000473
30,0.1551847439999996,0.0,0,success,True,doob_task,74772480,2,30,76060402,69529600,73000006,247,True,4,30,all_of,0.1551979199999991
30,0.15250007000000032,0.0,0,success,True,doob_task,74772480,3,30,76060403,69529600,73000006,247,True,4,30,all_of,0.15252836899999522
30,0.15089903199999988,0.0,0,success,True,doob_task,74772480,4,30,76060404,69529600,73000006,247,True,4,30,all_of,0.15093649899999662
30,0.16242957000000047,0.0,0,success,True,doob_task,74772480,5,30,76060405,69529600,73000006,247,True,4,30,all_of,0.16245236199999624
30,0.15065549800000078,0.0,0,success,True,doob_task,74772480,6,30,76060406,69529600,73000006,247,True,4,30,all_of,0.1507017959999999
30,0.15374784100000127,0.0,0,success,True,doob_task,74772480,7,30,76060407,69529600,73000006,247,True,4,30,all_of,0.15375275699999946
30,0.15201445499999977,0.0,0,success,True,doob_task,74772480,8,30,76060408,69529600,73000006,247,True,4,30,all_of,0.1520664649999972
30,0.15128115200000103,0.0,0,success,True,doob_task,74772480,9,30,76060409,69529600,73000006,247,True,4,30,all_of,0.15128584400000022
30,0.1502716349999993,0.0,0,success,True,deadline_generic,74772480,0,30,76060400,69529600,73000006,247,True,4,30,all_of,0.15028989800000403
30,0.15102910499999922,0.0,0,success,True,deadline_task,74772480,0,30,76060400,69529600,73000006,247,True,4,30,all_of,0.1510518329999968
19,0.03757672799999945,0.0,0,success,True,fixed_generic,74772480,0,19,76060500,70549504,73000006,247,True,5,19,condition_then,0.03761001599999503
19,0.03703452800000129,0.0,0,success,True,fixed_task,74772480,0,19,76060500,70549504,73000006,247,True,5,19,condition_then,0.03703770599999956
19,0.0369898709999994,0.0,0,success,True,doob_generic,74772480,0,19,76060500,70549504,73000006,247,True,5,19,condition_then,0.03699321000000566
19,0.037117461999999435,0.0,0,success,True,doob_generic,74772480,1,19,76060501,70549504,73000006,247,True,5,19,condition_then,0.03712163199999452
19,0.037082670000000206,0.0,0,success,True,doob_generic,74772480,2,19,76060502,70549504,73000006,247,True,5,19,condition_then,0.03708722000000364
19,0.04183662099999985,0.0,0,success,True,doob_generic,74772480,3,19,76060503,70549504,73000006,247,True,5,19,condition_then,0.041840258000000574
19,0.06448097600000047,0.0,0,success,True,doob_generic,74772480,4,19,76060504,70549504,73000006,247,True,5,19,condition_then,0.06448488200000213
19,0.04738656900000038,0.0,0,success,True,doob_generic,74772480,5,19,76060505,70549504,73000006,247,True,5,19,condition_then,0.047391132999997865
19,0.03888182400000062,0.0,0,success,True,doob_generic,74772480,6,19,76060506,70549504,73000006,247,True,5,19,condition_then,0.038886413000000175
19,0.038696436999998696,0.0,0,success,True,doob_generic,74772480,7,19,76060507,70549504,73000006,247,True,5,19,condition_then,0.03870088400000071
19,0.03813412900000124,0.0,0,success,True,doob_generic,74772480,8,19,76060508,70549504,73000006,247,True,5,19,condition_then,0.03813846900000328
19,0.037085955000000226,0.0,0,success,True,doob_generic,74772480,9,19,76060509,70549504,73000006,247,True,5,19,condition_then,0.03709018500000383
19,0.03707184399999974,0.0,0,success,True,doob_task,74772480,0,19,76060500,70549504,73000006,247,True,5,19,condition_then,0.03707526300000552
19,0.036670224999999945,0.0,0,success,True,doob_task,74772480,1,19,76060501,70549504,73000006,247,True,5,19,condition_then,0.03667297899999511
19,0.04435035100000029,0.0,0,success,True,doob_task,74772480,2,19,76060502,70549504,73000006,247,True,5,19,condition_then,0.04435387200000207
19,0.03710165800000098,0.0,0,success,True,doob_task,74772480,3,19,76060503,70549504,73000006,247,True,5,19,condition_then,0.03711825700000304
19,0.0372556589999995,0.0,0,success,True,doob_task,74772480,4,19,76060504,70549504,73000006,247,True,5,19,condition_then,0.03726020999999946
19,0.03690625700000005,0.0,0,success,True,doob_task,74772480,5,19,76060505,70549504,73000006,247,True,5,19,condition_then,0.03691025499999512
19,0.03698601600000018,0.0,0,success,True,doob_task,74772480,6,19,76060506,70549504,73000006,247,True,5,19,condition_then,0.03698964499999846
19,0.03680942299999934,0.0,0,success,True,doob_task,74772480,7,19,76060507,70549504,73000006,247,True,5,19,condition_then,0.03681318000000289
19,0.036889782999999454,0.0,0,success,True,doob_task,74772480,8,19,76060508,70549504,73000006,247,True,5,19,condition_then,0.036893208999998706
19,0.03671447100000158,0.0,0,success,True,doob_task,74772480,9,19,76060509,70549504,73000006,247,True,5,19,condition_then,0.036718326999995554
19,0.03714443199999984,0.0,0,success,True,deadline_generic,74772480,0,19,76060500,70549504,73000006,247,True,5,19,condition_then,0.037147992999997825
19,0.03752384899999939,0.0,0,success,True,deadline_task,74772480,0,19,76060500,70549504,73000006,247,True,5,19,condition_then,0.03752736199999873
81,0.18934941100000025,0.07843782199999438,59,success,True,fixed_generic,74772480,0,81,76060600,70774784,73000006,258,True,6,81,sequence,0.18938969099999525
81,0.18349517999999954,0.07879668800000772,59,success,True,fixed_task,74772480,0,81,76060600,70774784,73000006,258,True,6,81,sequence,0.18352910999999494
595,1.8816538069999993,1.2831324030000406,574,success,True,doob_generic,74772480,0,595,76060600,70791168,73000006,272,True,6,595,sequence,1.8818623879999947
146,0.4260325629999997,0.24276645200000146,117,success,True,doob_generic,74772480,1,146,76060601,70795264,73000006,254,True,6,146,sequence,0.42611418100000265
636,2.023946241000001,1.3808440800000596,620,success,True,doob_generic,74772480,2,636,76060602,70819840,73000006,275,True,6,636,sequence,2.024204879999999
41,0.10185581200000016,0.02887432800000056,17,success,True,doob_generic,74772480,3,41,76060603,70819840,73000006,249,True,6,41,sequence,0.10186350600000083
135,0.3906849709999989,0.2327817220000128,111,success,True,doob_generic,74772480,4,135,76060604,70819840,73000006,256,True,6,135,sequence,0.39075411899999324
855,2.7435368490000016,1.879789068000008,836,success,True,doob_generic,74772480,5,855,76060605,70844416,73000006,279,True,6,855,sequence,2.7438770750000003
68,0.17692185599999988,0.08655263400000734,47,success,True,doob_generic,74772480,6,68,76060606,70844416,73000006,249,True,6,68,sequence,0.17694836300000816
84,0.22282520300000286,0.11962473499999149,60,success,True,doob_generic,74772480,7,84,76060607,70848512,73000006,251,True,6,84,sequence,0.22287205599999993
293,0.8547709250000004,0.5697277110000059,269,success,True,doob_generic,74772480,8,293,76060608,70848512,73000006,256,True,6,293,sequence,0.8548777949999931
1662,5.8593962049999995,3.9466048270000407,1647,success,True,doob_generic,74772480,9,1662,76060609,70856704,73000006,289,True,6,1662,sequence,5.860110505000009
595,1.9106086840000032,1.303922423999996,574,success,True,doob_task,74772480,0,595,76060600,70856704,73000006,272,True,6,595,sequence,1.910813011000002
