seed,task_id,task_type,policy,starts_in_model,shortest_at_512,success,task_steps,exploration_steps,replans,failure_reason,states_known_at_end,seconds,post_hoc
2303,37,branch,optimistic_optimal_goal,True,10,True,10,0,10,success,93,0.172,False
2303,38,branch,structural,True,6,True,6,0,6,success,93,0.09,False
2303,38,branch,frontier_t0,True,6,True,6,0,6,success,93,0.119,True
2303,38,branch,task_conditioned_t0,True,6,True,6,0,6,success,93,0.147,True
2303,38,branch,optimistic_linear_rmax,True,6,True,6,0,6,success,93,0.156,False
2303,38,branch,optimistic_linear_shaped,True,6,True,6,0,6,success,93,0.138,False
2303,38,branch,optimistic_linear_goal,True,6,True,6,0,6,success,93,0.124,False
2303,38,branch,optimistic_optimal_rmax,True,6,True,6,0,6,success,93,0.141,False
2303,38,branch,optimistic_optimal_goal,True,6,True,6,0,6,success,93,0.154,False
2303,39,branch,structural,True,8,True,8,0,8,success,93,0.152,False
2303,39,branch,frontier_t0,True,8,True,8,0,8,success,93,0.126,True
2303,39,branch,task_conditioned_t0,True,8,True,8,0,8,success,93,0.109,True
2303,39,branch,optimistic_linear_rmax,True,8,True,8,0,8,success,93,0.138,False
2303,39,branch,optimistic_linear_shaped,True,8,True,8,0,8,success,93,0.12,False
2303,39,branch,optimistic_linear_goal,True,8,True,8,0,8,success,93,0.135,False
2303,39,branch,optimistic_optimal_rmax,True,8,True,8,0,8,success,93,0.136,False
2303,39,branch,optimistic_optimal_goal,True,8,True,8,0,8,success,93,0.134,False
2303,40,branch,structural,True,12,True,12,0,12,success,93,0.153,False
2303,40,branch,frontier_t0,True,12,True,12,0,12,success,93,0.175,True
2303,40,branch,task_conditioned_t0,True,12,True,12,0,12,success,93,0.206,True
2303,40,branch,optimistic_linear_rmax,True,12,True,12,0,12,success,93,0.182,False
2303,40,branch,optimistic_linear_shaped,True,12,True,12,0,12,success,93,0.173,False
2303,40,branch,optimistic_linear_goal,True,12,True,12,0,12,success,93,0.181,False
2303,40,branch,optimistic_optimal_rmax,True,12,True,12,0,12,success,93,0.142,False
2303,40,branch,optimistic_optimal_goal,True,12,True,12,0,12,success,93,0.163,False
2303,41,branch,structural,True,7,True,7,0,7,success,93,0.095,False
2303,41,branch,frontier_t0,True,7,True,7,0,7,success,93,0.056,True
2303,41,branch,task_conditioned_t0,True,7,True,7,0,7,success,93,0.068,True
2303,41,branch,optimistic_linear_rmax,True,7,True,7,0,7,success,93,0.064,False
2303,41,branch,optimistic_linear_shaped,True,7,True,7,0,7,success,93,0.082,False
2303,41,branch,optimistic_linear_goal,True,7,True,7,0,7,success,93,0.08,False
2303,41,branch,optimistic_optimal_rmax,True,7,True,7,0,7,success,93,0.089,False
2303,41,branch,optimistic_optimal_goal,True,7,True,7,0,7,success,93,0.089,False
2303,42,branch,structural,True,7,True,7,0,7,success,93,0.092,False
2303,42,branch,frontier_t0,True,7,True,7,0,7,success,93,0.091,True
2303,42,branch,task_conditioned_t0,True,7,True,7,0,7,success,93,0.094,True
2303,42,branch,optimistic_linear_rmax,True,7,True,7,0,7,success,93,0.092,False
2303,42,branch,optimistic_linear_shaped,True,7,True,7,0,7,success,93,0.092,False
2303,42,branch,optimistic_linear_goal,True,7,True,7,0,7,success,93,0.093,False
2303,42,branch,optimistic_optimal_rmax,True,7,True,7,0,7,success,93,0.101,False
2303,42,branch,optimistic_optimal_goal,True,7,True,7,0,7,success,93,0.124,False
2303,43,branch,structural,True,8,True,8,0,8,success,93,0.104,False
2303,43,branch,frontier_t0,True,8,True,8,0,8,success,93,0.102,True
2303,43,branch,task_conditioned_t0,True,8,True,8,0,8,success,93,0.109,True
2303,43,branch,optimistic_linear_rmax,True,8,True,8,0,8,success,93,0.091,False
2303,43,branch,optimistic_linear_shaped,True,8,True,8,0,8,success,93,0.087,False
2303,43,branch,optimistic_linear_goal,True,8,True,8,0,8,success,93,0.096,False
2303,43,branch,optimistic_optimal_rmax,True,8,True,8,0,8,success,93,0.097,False
2303,43,branch,optimistic_optimal_goal,True,8,True,8,0,8,success,93,0.11,False
2303,44,branch,structural,True,11,True,11,0,11,success,93,0.165,False
2303,44,branch,frontier_t0,True,11,True,11,0,11,success,93,0.145,True
2303,44,branch,task_conditioned_t0,True,11,True,11,0,11,success,93,0.142,True
2303,44,branch,optimistic_linear_rmax,True,11,True,11,0,11,success,93,0.139,False
2303,44,branch,optimistic_linear_shaped,True,11,True,11,0,11,success,93,0.124,False
2303,44,branch,optimistic_linear_goal,True,11,True,11,0,11,success,93,0.123,False
2303,44,branch,optimistic_optimal_rmax,True,11,True,11,0,11,success,93,0.139,False
2303,44,branch,optimistic_optimal_goal,True,11,True,11,0,11,success,93,0.139,False
2303,45,branch,structural,True,11,True,11,0,11,success,93,0.143,False
2303,45,branch,frontier_t0,True,11,True,11,0,11,success,93,0.132,True
2303,45,branch,task_conditioned_t0,True,11,True,11,0,11,success,93,0.139,True
2303,45,branch,optimistic_linear_rmax,True,11,True,11,0,11,success,93,0.125,False
2303,45,branch,optimistic_linear_shaped,True,11,True,11,0,11,success,93,0.132,False
2303,45,branch,optimistic_linear_goal,True,11,True,11,0,11,success,93,0.148,False
2303,45,branch,optimistic_optimal_rmax,True,11,True,11,0,11,success,93,0.149,False
2303,45,branch,optimistic_optimal_goal,True,11,True,11,0,11,success,93,0.133,False
