noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
uniform,0.4,2101,37,branch,shortest,0.5672183018594112,256.53985820574167,61.626411988420244,692,158
uniform,0.4,2101,37,branch,linear_empirical,0.6127354876818447,239.44270165560138,67.17951249149681,692,158
uniform,0.4,2101,37,branch,certainty_equivalent,0.5221229322690014,300.946658178703,107.77844837399162,692,158
uniform,0.4,2101,37,branch,linear_oracle,0.999999999999998,18.506150518606788,18.5061505186058,692,158
uniform,0.4,2101,37,branch,shortest_oracle,0.9999999999999974,24.036775102687574,24.036775102686327,692,158
uniform,0.4,2101,37,branch,ssp_optimal,0.9999999999999982,18.472287001022313,18.472287001021435,692,158
uniform,0.4,2101,38,branch,linear,0.10427274199626496,463.4928984215226,46.80554313787149,692,158
uniform,0.4,2101,38,branch,shortest,0.14057514120065853,447.6133843023613,53.977229062622364,692,158
uniform,0.4,2101,38,branch,linear_empirical,0.09360454159591089,468.0034111637084,41.973780265661865,692,158
uniform,0.4,2101,38,branch,certainty_equivalent,0.16970076877802429,432.6381333494924,44.34232689707958,692,158
uniform,0.4,2101,38,branch,linear_oracle,0.9999999999999978,16.01774794309949,16.01774794309839,692,158
uniform,0.4,2101,38,branch,shortest_oracle,0.9999999999999988,18.13930523892805,18.139305238927445,692,158
uniform,0.4,2101,38,branch,ssp_optimal,0.9999999999999992,15.8608444724809,15.860844472480515,692,158
uniform,0.4,2101,39,branch,linear,0.5186024022848147,268.1712325970473,41.834867079842866,692,158
uniform,0.4,2101,39,branch,shortest,0.5017448769612028,278.22285611799435,46.071687392470686,692,158
uniform,0.4,2101,39,branch,linear_empirical,0.4525551858860603,301.6263018729286,47.142442981446486,692,158
uniform,0.4,2101,39,branch,certainty_equivalent,0.4998406602481615,278.01071379587194,43.872244871082025,692,158
uniform,0.4,2101,39,branch,linear_oracle,0.9999999999999984,18.545053070543695,18.545053070542927,692,158
uniform,0.4,2101,39,branch,shortest_oracle,0.9999999999741774,19.251605836908237,19.251605824184207,692,158
uniform,0.4,2101,39,branch,ssp_optimal,0.9999999999999986,18.023910024656352,18.02391002465564,692,158
uniform,0.4,2101,40,branch,linear,0.7631397247464382,135.16465240422238,18.203994660367837,692,158
uniform,0.4,2101,40,branch,shortest,0.7647048960964027,135.59089045381776,19.772068064894214,692,158
uniform,0.4,2101,40,branch,linear_empirical,0.8410154678036479,95.82015834458356,17.146031686801194,692,158
uniform,0.4,2101,40,branch,certainty_equivalent,0.8256598850237998,104.18333169204604,18.071839379481847,692,158
uniform,0.4,2101,40,branch,linear_oracle,0.9999999999999988,17.08291482695322,17.082914826952617,692,158
uniform,0.4,2101,40,branch,shortest_oracle,0.9999999999999969,17.872814307104555,17.87281430710302,692,158
uniform,0.4,2101,40,branch,ssp_optimal,0.9999999999999991,16.683555931792032,16.68355593179159,692,158
uniform,0.4,2101,41,branch,linear,0.0,512.0,,692,158
uniform,0.4,2101,41,branch,shortest,0.0,512.0,,692,158
uniform,0.4,2101,41,branch,linear_empirical,0.6870098936493738,203.6131978649378,63.117378387490604,692,158
uniform,0.4,2101,41,branch,certainty_equivalent,0.6917513305121892,202.76834700541997,64.97281066938096,692,158
uniform,0.4,2101,41,branch,linear_oracle,0.9999999999999988,20.19451035129494,20.19451035129434,692,158
uniform,0.4,2101,41,branch,shortest_oracle,0.9999999999999983,24.24330676915505,24.243306769154238,692,158
uniform,0.4,2101,41,branch,ssp_optimal,0.999999999999999,19.578594823044007,19.578594823043517,692,158
uniform,0.4,2101,42,branch,linear,0.8926356476599594,74.83614285330611,22.25498668721431,692,158
uniform,0.4,2101,42,branch,shortest,0.9806546783807154,34.833457949285396,25.420419470566927,692,158
uniform,0.4,2101,42,branch,linear_empirical,0.9832143891654365,28.258322710046258,19.99979880221325,692,158
