noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
drift_state,0.05,2101,3,sequence,certainty_equivalent,0.9999999999999984,23.458703824321415,23.458703824320654,693,170
drift_state,0.05,2101,3,sequence,linear_oracle,0.9999999999999983,23.13533581727457,23.135335817273756,693,170
drift_state,0.05,2101,3,sequence,shortest_oracle,0.9999999999999978,23.91500556868046,23.915005568679376,693,170
drift_state,0.05,2101,3,sequence,ssp_optimal,0.9999999999999982,22.82040203989319,22.82040203989232,693,170
drift_state,0.05,2101,4,all_of,linear,0.9999999999999989,18.20813317574368,18.208133175743132,1380,170
drift_state,0.05,2101,4,all_of,shortest,0.9999994112933329,23.165619274211938,23.165331493983487,1380,170
drift_state,0.05,2101,4,all_of,linear_empirical,0.9999999999999983,19.87546604975579,19.87546604975497,1380,170
drift_state,0.05,2101,4,all_of,certainty_equivalent,0.999999982898164,18.465884737012168,18.46587629667255,1380,170
drift_state,0.05,2101,4,all_of,linear_oracle,0.9999999999999992,18.04656347032059,18.046563470320205,1380,170
drift_state,0.05,2101,4,all_of,shortest_oracle,0.9999999999999984,18.50778967639845,18.50778967639768,1380,170
drift_state,0.05,2101,4,all_of,ssp_optimal,0.9999999999999988,17.81050161171478,17.810501611714177,1380,170
drift_state,0.05,2101,5,condition_then,linear,0.9999999999999999,9.236273129770895,9.23627312977084,379,170
