noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
drift_global,0.2,2202,17,condition_then,certainty_equivalent,1.0000000000000004,9.012143999999754,9.012143999999978,471,110
drift_global,0.2,2202,17,condition_then,linear_oracle,1.0000000000000004,9.012143999999754,9.012143999999978,471,110
drift_global,0.2,2202,17,condition_then,shortest_oracle,1.0000000000000002,9.749999999999869,9.74999999999998,471,110
drift_global,0.2,2202,17,condition_then,ssp_optimal,1.0000000000000004,9.012143999999754,9.012143999999978,471,110
drift_global,0.2,2202,18,sequence,linear,0.0,512.0,,693,110
drift_global,0.2,2202,18,sequence,shortest,0.0,512.0,,693,110
drift_global,0.2,2202,18,sequence,linear_empirical,0.0,512.0,,693,110
drift_global,0.2,2202,18,sequence,certainty_equivalent,0.0,512.0,,693,110
drift_global,0.2,2202,18,sequence,linear_oracle,1.000000000000001,38.82489484374912,38.82489484374965,693,110
drift_global,0.2,2202,18,sequence,shortest_oracle,1.0000000000000018,37.35161132812382,37.35161132812467,693,110
drift_global,0.2,2202,18,sequence,ssp_optimal,1.0000000000000007,34.67816632812441,34.67816632812473,693,110
drift_global,0.2,2202,19,all_of,linear,0.0,512.0,,1380,110
drift_global,0.2,2202,19,all_of,shortest,0.0,512.0,,1380,110
drift_global,0.2,2202,19,all_of,linear_empirical,0.0,512.0,,1380,110
drift_global,0.2,2202,19,all_of,certainty_equivalent,0.0,512.0,,1380,110
drift_global,0.2,2202,19,all_of,linear_oracle,0.9999999999999999,23.893017578124713,23.89301757812466,1380,110
drift_global,0.2,2202,19,all_of,shortest_oracle,1.0,25.689501953124676,25.689501953124676,1380,110
drift_global,0.2,2202,19,all_of,ssp_optimal,1.000000000000001,22.74598632812414,22.745986328124683,1380,110
drift_global,0.2,2202,20,condition_then,linear,0.999999999999999,5.062500000000468,5.062499999999962,470,110
drift_global,0.2,2202,20,condition_then,shortest,0.999999999999999,5.062500000000468,5.062499999999962,470,110
drift_global,0.2,2202,20,condition_then,linear_empirical,0.999999999999999,5.062500000000468,5.062499999999962,470,110
drift_global,0.2,2202,20,condition_then,certainty_equivalent,0.999999999999999,5.062500000000468,5.062499999999962,470,110
drift_global,0.2,2202,20,condition_then,linear_oracle,0.999999999999999,5.062500000000468,5.062499999999962,470,110
drift_global,0.2,2202,20,condition_then,shortest_oracle,0.999999999999999,5.062500000000468,5.062499999999962,470,110
drift_global,0.2,2202,20,condition_then,ssp_optimal,0.999999999999999,5.062500000000468,5.062499999999962,470,110
drift_global,0.2,2202,21,sequence,linear,0.0,512.0,,693,110
drift_global,0.2,2202,21,sequence,shortest,0.0,512.0,,693,110
drift_global,0.2,2202,21,sequence,linear_empirical,0.0,512.0,,693,110
drift_global,0.2,2202,21,sequence,certainty_equivalent,0.0,512.0,,693,110
drift_global,0.2,2202,21,sequence,linear_oracle,1.0000000000000007,25.971249999999525,25.97124999999985,693,110
drift_global,0.2,2202,21,sequence,shortest_oracle,1.0000000000000013,28.376953124999098,28.37695312499974,693,110
drift_global,0.2,2202,21,sequence,ssp_optimal,1.0,22.00663124999989,22.00663124999989,693,110
drift_global,0.2,2202,22,all_of,linear,0.0,512.0,,1380,110
drift_global,0.2,2202,22,all_of,shortest,0.0,512.0,,1380,110
drift_global,0.2,2202,22,all_of,linear_empirical,0.0,512.0,,1380,110
drift_global,0.2,2202,22,all_of,certainty_equivalent,0.0,512.0,,1380,110
drift_global,0.2,2202,22,all_of,linear_oracle,1.0000000000000002,22.793249999999716,22.793249999999826,1380,110
drift_global,0.2,2202,22,all_of,shortest_oracle,1.0000000000000004,25.86363281249953,25.86363281249975,1380,110
drift_global,0.2,2202,22,all_of,ssp_optimal,0.9999999999999998,21.544656249999957,21.544656249999846,1380,110
drift_global,0.2,2202,23,condition_then,linear,0.0,512.0,,401,110
drift_global,0.2,2202,23,condition_then,shortest,0.0,512.0,,401,110
drift_global,0.2,2202,23,condition_then,linear_empirical,0.0,512.0,,401,110
drift_global,0.2,2202,23,condition_then,certainty_equivalent,0.0,512.0,,401,110
drift_global,0.2,2202,23,condition_then,linear_oracle,0.9999999999999329,21.60978692578025,21.609786925747365,401,110
drift_global,0.2,2202,23,condition_then,shortest_oracle,0.9999999999795383,22.48190009721785,22.481900087201456,401,110
drift_global,0.2,2202,23,condition_then,ssp_optimal,0.9999999999999959,20.72325866015578,20.72325866015376,401,110
drift_global,0.2,2202,24,sequence,linear,1.0000000000000009,30.839562499999424,30.83956249999985,693,110
drift_global,0.2,2202,24,sequence,shortest,1.0000000000000007,30.726562499999513,30.726562499999833,693,110
drift_global,0.2,2202,24,sequence,linear_empirical,1.0,30.21456249999986,30.21456249999986,693,110
drift_global,0.2,2202,24,sequence,certainty_equivalent,1.0000000000000013,30.5270624999992,30.527062499999843,693,110
drift_global,0.2,2202,24,sequence,linear_oracle,1.0000000000000009,29.528124999999434,29.528124999999864,693,110
drift_global,0.2,2202,24,sequence,shortest_oracle,1.0000000000000007,29.37249999999952,29.37249999999984,693,110
drift_global,0.2,2202,24,sequence,ssp_optimal,1.0000000000000013,26.462062499999195,26.462062499999842,693,110
drift_global,0.2,2202,25,all_of,linear,0.9999999999999992,15.769531250000249,15.769531249999863,1380,110
drift_global,0.2,2202,25,all_of,shortest,0.9999999999999997,15.457031250000027,15.457031249999861,1380,110
drift_global,0.2,2202,25,all_of,linear_empirical,0.9999999999999998,15.257031250000002,15.257031249999892,1380,110
drift_global,0.2,2202,25,all_of,certainty_equivalent,0.9999999999999998,15.257031250000002,15.257031249999892,1380,110
drift_global,0.2,2202,25,all_of,linear_oracle,0.9999999999999993,15.409531250000203,15.409531249999873,1380,110
drift_global,0.2,2202,25,all_of,shortest_oracle,0.9999999999999997,15.457031250000027,15.457031249999861,1380,110
drift_global,0.2,2202,25,all_of,ssp_optimal,0.9999999999999997,14.769031250000019,14.769031249999854,1380,110
drift_global,0.2,2202,26,condition_then,linear,1.0000000000000002,15.390624999999812,15.390624999999922,499,110
drift_global,0.2,2202,26,condition_then,shortest,1.0000000000000002,15.390624999999812,15.390624999999922,499,110
drift_global,0.2,2202,26,condition_then,linear_empirical,1.0,14.765624999999906,14.765624999999906,499,110
drift_global,0.2,2202,26,condition_then,certainty_equivalent,1.0,14.765624999999906,14.765624999999906,499,110
drift_global,0.2,2202,26,condition_then,linear_oracle,0.9999999999999999,16.972656249999908,16.972656249999854,499,110
drift_global,0.2,2202,26,condition_then,shortest_oracle,1.0000000000000007,18.164062499999517,18.164062499999847,499,110
drift_global,0.2,2202,26,condition_then,ssp_optimal,1.0,14.765624999999906,14.765624999999906,499,110
drift_global,0.2,2202,27,sequence,linear,1.0,18.674999999999958,18.674999999999958,693,110
drift_global,0.2,2202,27,sequence,shortest,0.9999999999999999,21.707031249999844,21.70703124999979,693,110
drift_global,0.2,2202,27,sequence,linear_empirical,1.0,18.674999999999958,18.674999999999958,693,110
drift_global,0.2,2202,27,sequence,certainty_equivalent,0.9999999999999998,18.387000000000064,18.386999999999954,693,110
drift_global,0.2,2202,27,sequence,linear_oracle,1.0,18.674999999999958,18.674999999999958,693,110
drift_global,0.2,2202,27,sequence,shortest_oracle,0.9999999999999999,21.707031249999844,21.70703124999979,693,110
drift_global,0.2,2202,27,sequence,ssp_optimal,0.9999999999999998,18.387000000000064,18.386999999999954,693,110
drift_global,0.2,2202,28,all_of,linear,1.0000000000000002,12.074499999999853,12.074499999999963,1380,110
drift_global,0.2,2202,28,all_of,shortest,0.9999999999999992,15.394531250000217,15.394531249999831,1380,110
drift_global,0.2,2202,28,all_of,linear_empirical,1.0000000000000002,12.074499999999853,12.074499999999963,1380,110
drift_global,0.2,2202,28,all_of,certainty_equivalent,1.0000000000000002,12.074499999999853,12.074499999999963,1380,110
drift_global,0.2,2202,28,all_of,linear_oracle,1.0000000000000002,12.074499999999853,12.074499999999963,1380,110
drift_global,0.2,2202,28,all_of,shortest_oracle,0.9999999999999992,15.394531250000217,15.394531249999831,1380,110
drift_global,0.2,2202,28,all_of,ssp_optimal,1.0000000000000002,12.074499999999853,12.074499999999963,1380,110
drift_global,0.2,2202,29,condition_then,linear,0.0,512.0,,503,110
drift_global,0.2,2202,29,condition_then,shortest,0.0,512.0,,503,110
drift_global,0.2,2202,29,condition_then,linear_empirical,0.0,512.0,,503,110
drift_global,0.2,2202,29,condition_then,certainty_equivalent,0.0,512.0,,503,110
drift_global,0.2,2202,29,condition_then,linear_oracle,1.000000000000001,27.82368164062413,27.823681640624667,503,110
drift_global,0.2,2202,29,condition_then,shortest_oracle,1.0000000000000009,26.177001953124236,26.177001953124666,503,110
drift_global,0.2,2202,29,condition_then,ssp_optimal,1.0,22.085486328124713,22.085486328124713,503,110
drift_global,0.2,2202,30,sequence,linear,1.0000000000000009,24.04687499999949,24.046874999999922,692,110
drift_global,0.2,2202,30,sequence,shortest,1.0,23.090624999999932,23.090624999999932,692,110
drift_global,0.2,2202,30,sequence,linear_empirical,1.0000000000000009,24.04687499999949,24.046874999999922,692,110
drift_global,0.2,2202,30,sequence,certainty_equivalent,1.0000000000000002,25.00937499999981,25.009374999999917,692,110
drift_global,0.2,2202,30,sequence,linear_oracle,1.0,23.109374999999922,23.109374999999922,692,110
drift_global,0.2,2202,30,sequence,shortest_oracle,1.0,22.090624999999935,22.090624999999935,692,110
drift_global,0.2,2202,30,sequence,ssp_optimal,1.0000000000000007,21.730624999999584,21.73062499999991,692,110
drift_global,0.2,2202,31,all_of,linear,1.0,17.03124999999992,17.03124999999992,1380,110
drift_global,0.2,2202,31,all_of,shortest,0.9999999999999999,16.778124999999996,16.778124999999942,1380,110
drift_global,0.2,2202,31,all_of,linear_empirical,1.0,17.03124999999992,17.03124999999992,1380,110
drift_global,0.2,2202,31,all_of,certainty_equivalent,1.0000000000000009,17.171874999999456,17.171874999999897,1380,110
drift_global,0.2,2202,31,all_of,linear_oracle,1.0000000000000002,16.421429999999813,16.421429999999923,1380,110
drift_global,0.2,2202,31,all_of,shortest_oracle,0.9999999999999999,16.778124999999996,16.778124999999942,1380,110
drift_global,0.2,2202,31,all_of,ssp_optimal,0.9999999999999999,16.10580499999999,16.105804999999936,1380,110
