seed,policy,wall_seconds,cpu_seconds,field_solve_seconds,process_peak_rss_bytes_so_far
73000058,frontier_t0,6.627254996999909,6.626670497000077,0,69251072
73000058,virtual_frontier,10.97760782200021,10.97669534100001,1.4448556020016667,69251072
73000058,task_virtual_frontier,10.963746869999909,10.962959665999932,1.4441267910004854,69251072
73000059,structural,0.07461119100014457,0.07458048199995915,0,69251072
73000059,frontier_t0,0.07387611999990895,0.07383425600002624,0,69251072
73000059,virtual_frontier,0.07305012999984228,0.07300687100001824,0,69251072
73000059,task_virtual_frontier,0.07482954099975814,0.07479928100005395,0,69251072
73000060,structural,8.01491575999998,8.014171716999993,0,74600448
73000060,frontier_t0,8.43424551000004,8.433533367,0,74600448
73000060,virtual_frontier,14.853540779999946,14.852112442,1.4108369119990414,74600448
73000060,task_virtual_frontier,14.857571097000033,14.85624546399998,1.410050195999446,74600448
73000061,structural,0.07897135600001093,0.07893318999999366,0,74600448
73000061,frontier_t0,0.07826641400009748,0.0782255840000019,0,74600448
73000061,virtual_frontier,0.07846993200007546,0.0784244079999894,0,74600448
73000061,task_virtual_frontier,0.07916132400009701,0.07912945599997556,0,74600448
73000062,structural,0.18160367999990967,0.18157021699999376,0,74600448
73000062,frontier_t0,0.19069293399996923,0.19063077200000578,0,74600448
73000062,virtual_frontier,0.1808884540000122,0.18082250599999838,0,74600448
73000062,task_virtual_frontier,0.18155882100012377,0.1815160390000088,0,74600448
73000063,structural,0.09972832599999037,0.09965801799999241,0,74600448
73000063,frontier_t0,0.09922759500005895,0.09919554099998606,0,74600448
73000063,virtual_frontier,0.0993001620001337,0.09925802800000127,0,74600448
73000063,task_virtual_frontier,0.1005605619999983,0.10051746400001349,0,74600448
73000064,structural,8.844209379999995,8.843082000999999,0,74600448
73000064,frontier_t0,1.7615200820001178,1.7612082940000278,0,74600448
73000064,virtual_frontier,2.51225330099993,2.511841621000009,0.36400244300011764,74600448
73000064,task_virtual_frontier,2.3613284080000767,2.3610295340000036,0.3552244940008791,74600448
73000065,structural,16.35472652999988,16.352665283000004,0,67403776
73000065,frontier_t0,4.672917347999999,4.672427119,0,67403776
73000065,virtual_frontier,6.8192327510000155,6.818388063999998,0.8962439690012047,67403776
73000065,task_virtual_frontier,6.721265045000166,6.720375230999998,0.9007125449993509,67403776
73000066,structural,0.5932206410000731,0.5931592079999959,0,67534848
73000066,frontier_t0,0.6263369220001209,0.6261900570000023,0,67534848
73000066,virtual_frontier,1.960108110999954,1.9598685839999987,0.15691853700030833,67534848
73000066,task_virtual_frontier,1.9595486839999126,1.959289776999988,0.15727060300019957,67534848
73000067,structural,5.4086845510000785,5.407975428000007,0,67928064
73000067,frontier_t0,1.0475920050000127,1.0474486700000014,0,67928064
73000067,virtual_frontier,1.244710894999855,1.2445285640000137,0.11427577300031544,67928064
73000067,task_virtual_frontier,1.2288651380001738,1.2287357989999919,0.1125639089999595,67928064
73000068,structural,2.443237436000061,2.4428808399999937,0,68952064
73000068,frontier_t0,2.8119764910001095,2.811625558999978,0,68952064
73000068,virtual_frontier,5.161399666999955,5.160750786999984,0.6651786140001263,68952064
73000068,task_virtual_frontier,5.036070147000089,5.03548841500001,0.6448199520013986,68952064
