slip,seed,task_id,task_type,method,success,steps,replans,why,shortest_in_model,learned_states
0.1,2808,24,sequence,shortest,True,17,1,success,13,91
0.1,2808,24,sequence,expected,True,18,1,success,13,91
0.1,2808,25,all_of,linear,True,128,1,success,17,91
0.1,2808,25,all_of,linear_empirical,True,128,1,success,17,91
0.1,2808,25,all_of,shortest,True,21,1,success,17,91
0.1,2808,25,all_of,expected,True,21,1,success,17,91
0.1,2808,26,condition_then,linear,True,9,1,success,6,91
0.1,2808,26,condition_then,linear_empirical,True,9,1,success,6,91
0.1,2808,26,condition_then,shortest,True,9,1,success,6,91
0.1,2808,26,condition_then,expected,True,9,1,success,6,91
0.1,2808,27,sequence,linear,True,25,1,success,21,91
0.1,2808,27,sequence,linear_empirical,True,25,1,success,21,91
0.1,2808,27,sequence,shortest,True,25,1,success,21,91
0.1,2808,27,sequence,expected,True,25,1,success,21,91
0.1,2808,28,all_of,linear,True,25,1,success,18,91
0.1,2808,28,all_of,linear_empirical,True,25,1,success,18,91
0.1,2808,28,all_of,shortest,True,25,1,success,18,91
0.1,2808,28,all_of,expected,True,25,1,success,18,91
0.1,2808,29,condition_then,linear,True,9,1,success,8,91
0.1,2808,29,condition_then,linear_empirical,True,9,1,success,8,91
0.1,2808,29,condition_then,shortest,True,9,1,success,8,91
0.1,2808,29,condition_then,expected,True,9,1,success,8,91
0.1,2808,30,sequence,linear,True,26,1,success,16,91
0.1,2808,30,sequence,linear_empirical,True,16,1,success,16,91
0.1,2808,30,sequence,shortest,True,16,1,success,16,91
0.1,2808,30,sequence,expected,True,16,1,success,16,91
0.1,2808,31,all_of,linear,True,12,1,success,10,91
0.1,2808,31,all_of,linear_empirical,True,12,1,success,10,91
0.1,2808,31,all_of,shortest,True,12,1,success,10,91
0.1,2808,31,all_of,expected,True,12,1,success,10,91
0.1,2808,32,condition_then,linear,True,14,1,success,13,91
0.1,2808,32,condition_then,linear_empirical,True,14,1,success,13,91
0.1,2808,32,condition_then,shortest,True,16,1,success,13,91
0.1,2808,32,condition_then,expected,True,14,1,success,13,91
0.1,2808,33,sequence,linear,True,16,1,success,11,91
0.1,2808,33,sequence,linear_empirical,True,16,1,success,11,91
0.1,2808,33,sequence,shortest,True,17,1,success,11,91
0.1,2808,33,sequence,expected,True,17,1,success,11,91
0.1,2808,34,all_of,linear,True,20,1,success,10,91
0.1,2808,34,all_of,linear_empirical,True,10,1,success,10,91
0.1,2808,34,all_of,shortest,True,20,1,success,10,91
0.1,2808,34,all_of,expected,True,10,1,success,10,91
0.1,2808,35,condition_then,linear,True,24,1,success,10,91
0.1,2808,35,condition_then,linear_empirical,True,19,1,success,10,91
0.1,2808,35,condition_then,shortest,True,17,1,success,10,91
0.1,2808,35,condition_then,expected,True,17,1,success,10,91
0.1,2808,36,branch,linear,True,45,1,success,9,91
0.1,2808,36,branch,linear_empirical,True,9,1,success,9,91
0.1,2808,36,branch,shortest,True,9,1,success,9,91
0.1,2808,36,branch,expected,True,9,1,success,9,91
0.1,2808,37,branch,linear,True,17,1,success,7,91
0.1,2808,37,branch,linear_empirical,True,17,1,success,7,91
0.1,2808,37,branch,shortest,True,7,1,success,7,91
0.1,2808,37,branch,expected,True,7,1,success,7,91
0.1,2808,38,branch,linear,True,12,1,success,10,91
0.1,2808,38,branch,linear_empirical,True,12,1,success,10,91
0.1,2808,38,branch,shortest,True,12,1,success,10,91
0.1,2808,38,branch,expected,True,12,1,success,10,91
0.1,2808,39,branch,linear,True,10,1,success,9,91
0.1,2808,39,branch,linear_empirical,True,10,1,success,9,91
0.1,2808,39,branch,shortest,True,9,1,success,9,91
0.1,2808,39,branch,expected,True,9,1,success,9,91
0.1,2808,40,branch,linear,True,7,1,success,7,91
0.1,2808,40,branch,linear_empirical,True,7,1,success,7,91
0.1,2808,40,branch,shortest,True,7,1,success,7,91
0.1,2808,40,branch,expected,True,7,1,success,7,91
0.1,2808,41,branch,linear,True,16,1,success,9,91
0.1,2808,41,branch,linear_empirical,True,16,1,success,9,91
0.1,2808,41,branch,shortest,True,16,1,success,9,91
0.1,2808,41,branch,expected,True,16,1,success,9,91
0.1,2808,42,branch,linear,False,512,1,horizon,10,91
0.1,2808,42,branch,linear_empirical,False,512,1,horizon,10,91
0.1,2808,42,branch,shortest,False,512,1,horizon,10,91
0.1,2808,42,branch,expected,False,512,1,horizon,10,91
0.1,2808,43,branch,linear,True,65,1,success,10,91
0.1,2808,43,branch,linear_empirical,True,65,1,success,10,91
0.1,2808,43,branch,shortest,True,10,1,success,10,91
0.1,2808,43,branch,expected,True,10,1,success,10,91
0.1,2808,44,branch,linear,True,11,1,success,11,91
0.1,2808,44,branch,linear_empirical,True,11,1,success,11,91
0.1,2808,44,branch,shortest,True,11,1,success,11,91
0.1,2808,44,branch,expected,True,11,1,success,11,91
0.1,2808,45,branch,linear,True,7,1,success,7,91
0.1,2808,45,branch,linear_empirical,True,7,1,success,7,91
0.1,2808,45,branch,shortest,True,7,1,success,7,91
0.1,2808,45,branch,expected,True,7,1,success,7,91
0.2,2101,0,sequence,linear,False,512,1,horizon,23,162
0.2,2101,0,sequence,linear_empirical,False,512,1,horizon,23,162
0.2,2101,0,sequence,shortest,False,201,1,slipped into a state the model has never seen,23,162
0.2,2101,0,sequence,expected,False,201,1,slipped into a state the model has never seen,23,162
0.2,2101,1,all_of,linear,True,17,1,success,17,162
0.2,2101,1,all_of,linear_empirical,True,256,1,success,17,162
0.2,2101,1,all_of,shortest,True,215,1,success,17,162
0.2,2101,1,all_of,expected,True,215,1,success,17,162
0.2,2101,2,condition_then,linear,True,13,1,success,13,162
0.2,2101,2,condition_then,linear_empirical,True,13,1,success,13,162
0.2,2101,2,condition_then,shortest,True,13,1,success,13,162
0.2,2101,2,condition_then,expected,True,13,1,success,13,162
0.2,2101,3,sequence,linear,True,22,1,success,21,162
0.2,2101,3,sequence,linear_empirical,True,22,1,success,21,162
0.2,2101,3,sequence,shortest,True,22,1,success,21,162
0.2,2101,3,sequence,expected,True,22,1,success,21,162
0.2,2101,4,all_of,linear,True,14,1,success,14,162
0.2,2101,4,all_of,linear_empirical,True,14,1,success,14,162
0.2,2101,4,all_of,shortest,True,14,1,success,14,162
0.2,2101,4,all_of,expected,True,14,1,success,14,162
0.2,2101,5,condition_then,linear,True,14,1,success,9,162
0.2,2101,5,condition_then,linear_empirical,True,14,1,success,9,162
0.2,2101,5,condition_then,shortest,True,14,1,success,9,162
0.2,2101,5,condition_then,expected,True,14,1,success,9,162
0.2,2101,6,sequence,linear,False,149,1,slipped into a state the model has never seen,22,162
0.2,2101,6,sequence,linear_empirical,False,149,1,slipped into a state the model has never seen,22,162
0.2,2101,6,sequence,shortest,False,149,1,slipped into a state the model has never seen,22,162
0.2,2101,6,sequence,expected,False,149,1,slipped into a state the model has never seen,22,162
0.2,2101,7,all_of,linear,True,19,1,success,15,162
0.2,2101,7,all_of,linear_empirical,True,19,1,success,15,162
0.2,2101,7,all_of,shortest,True,19,1,success,15,162
0.2,2101,7,all_of,expected,True,19,1,success,15,162
0.2,2101,8,condition_then,linear,True,178,1,success,13,162
0.2,2101,8,condition_then,linear_empirical,True,178,1,success,13,162
0.2,2101,8,condition_then,shortest,True,177,1,success,13,162
0.2,2101,8,condition_then,expected,True,177,1,success,13,162
0.2,2101,9,sequence,linear,True,22,1,success,18,162
0.2,2101,9,sequence,linear_empirical,True,22,1,success,18,162
0.2,2101,9,sequence,shortest,True,24,1,success,18,162
0.2,2101,9,sequence,expected,True,22,1,success,18,162
0.2,2101,10,all_of,linear,True,39,1,success,13,162
0.2,2101,10,all_of,linear_empirical,False,103,1,slipped into a state the model has never seen,13,162
0.2,2101,10,all_of,shortest,True,20,1,success,13,162
0.2,2101,10,all_of,expected,True,20,1,success,13,162
0.2,2101,11,condition_then,linear,True,3,1,success,3,162
0.2,2101,11,condition_then,linear_empirical,True,3,1,success,3,162
0.2,2101,11,condition_then,shortest,True,3,1,success,3,162
0.2,2101,11,condition_then,expected,True,3,1,success,3,162
0.2,2101,12,sequence,linear,True,28,1,success,25,162
0.2,2101,12,sequence,linear_empirical,True,29,1,success,25,162
0.2,2101,12,sequence,shortest,True,49,1,success,25,162
0.2,2101,12,sequence,expected,True,28,1,success,25,162
0.2,2101,13,all_of,linear,True,27,1,success,19,162
0.2,2101,13,all_of,linear_empirical,True,27,1,success,19,162
0.2,2101,13,all_of,shortest,True,27,1,success,19,162
0.2,2101,13,all_of,expected,True,27,1,success,19,162
0.2,2101,14,condition_then,linear,True,30,1,success,10,162
0.2,2101,14,condition_then,linear_empirical,True,30,1,success,10,162
0.2,2101,14,condition_then,shortest,True,14,1,success,10,162
0.2,2101,14,condition_then,expected,True,14,1,success,10,162
0.2,2101,15,sequence,linear,True,20,1,success,16,162
0.2,2101,15,sequence,linear_empirical,True,17,1,success,16,162
0.2,2101,15,sequence,shortest,True,20,1,success,16,162
0.2,2101,15,sequence,expected,True,20,1,success,16,162
0.2,2101,16,all_of,linear,True,19,1,success,17,162
0.2,2101,16,all_of,linear_empirical,True,19,1,success,17,162
0.2,2101,16,all_of,shortest,True,31,1,success,17,162
0.2,2101,16,all_of,expected,True,19,1,success,17,162
0.2,2101,17,condition_then,linear,True,13,1,success,13,162
0.2,2101,17,condition_then,linear_empirical,True,13,1,success,13,162
0.2,2101,17,condition_then,shortest,True,13,1,success,13,162
0.2,2101,17,condition_then,expected,True,13,1,success,13,162
0.2,2101,18,sequence,linear,True,35,1,success,23,162
0.2,2101,18,sequence,linear_empirical,True,38,1,success,23,162
0.2,2101,18,sequence,shortest,True,40,1,success,23,162
0.2,2101,18,sequence,expected,True,40,1,success,23,162
0.2,2101,19,all_of,linear,True,41,1,success,17,162
0.2,2101,19,all_of,linear_empirical,True,41,1,success,17,162
0.2,2101,19,all_of,shortest,True,68,1,success,17,162
0.2,2101,19,all_of,expected,True,68,1,success,17,162
0.2,2101,20,condition_then,linear,True,20,1,success,12,162
0.2,2101,20,condition_then,linear_empirical,True,20,1,success,12,162
0.2,2101,20,condition_then,shortest,True,23,1,success,12,162
0.2,2101,20,condition_then,expected,True,23,1,success,12,162
0.2,2101,21,sequence,linear,True,108,1,success,13,162
0.2,2101,21,sequence,linear_empirical,True,108,1,success,13,162
0.2,2101,21,sequence,shortest,True,346,1,success,13,162
0.2,2101,21,sequence,expected,True,346,1,success,13,162
0.2,2101,22,all_of,linear,True,40,1,success,14,162
0.2,2101,22,all_of,linear_empirical,True,30,1,success,14,162
0.2,2101,22,all_of,shortest,True,20,1,success,14,162
0.2,2101,22,all_of,expected,True,25,1,success,14,162
0.2,2101,23,condition_then,linear,True,13,1,success,9,162
0.2,2101,23,condition_then,linear_empirical,True,13,1,success,9,162
0.2,2101,23,condition_then,shortest,True,13,1,success,9,162
0.2,2101,23,condition_then,expected,True,13,1,success,9,162
0.2,2101,24,sequence,linear,True,136,1,success,21,162
0.2,2101,24,sequence,linear_empirical,True,136,1,success,21,162
0.2,2101,24,sequence,shortest,True,139,1,success,21,162
0.2,2101,24,sequence,expected,True,136,1,success,21,162
0.2,2101,25,all_of,linear,True,129,1,success,18,162
0.2,2101,25,all_of,linear_empirical,True,129,1,success,18,162
0.2,2101,25,all_of,shortest,True,124,1,success,18,162
0.2,2101,25,all_of,expected,True,126,1,success,18,162
0.2,2101,26,condition_then,linear,True,116,1,success,6,162
0.2,2101,26,condition_then,linear_empirical,True,116,1,success,6,162
0.2,2101,26,condition_then,shortest,True,116,1,success,6,162
0.2,2101,26,condition_then,expected,True,116,1,success,6,162
0.2,2101,27,sequence,linear,True,31,1,success,18,162
0.2,2101,27,sequence,linear_empirical,True,31,1,success,18,162
0.2,2101,27,sequence,shortest,True,28,1,success,18,162
0.2,2101,27,sequence,expected,True,31,1,success,18,162
0.2,2101,28,all_of,linear,True,10,1,success,10,162
0.2,2101,28,all_of,linear_empirical,True,10,1,success,10,162
0.2,2101,28,all_of,shortest,True,10,1,success,10,162
0.2,2101,28,all_of,expected,True,10,1,success,10,162
0.2,2101,29,condition_then,linear,True,9,1,success,9,162
0.2,2101,29,condition_then,linear_empirical,True,9,1,success,9,162
0.2,2101,29,condition_then,shortest,True,9,1,success,9,162
0.2,2101,29,condition_then,expected,True,9,1,success,9,162
0.2,2101,30,sequence,linear,False,130,1,slipped into a state the model has never seen,21,162
0.2,2101,30,sequence,linear_empirical,True,427,1,success,21,162
0.2,2101,30,sequence,shortest,True,34,1,success,21,162
0.2,2101,30,sequence,expected,True,34,1,success,21,162
0.2,2101,31,all_of,linear,True,24,1,success,18,162
0.2,2101,31,all_of,linear_empirical,True,24,1,success,18,162
0.2,2101,31,all_of,shortest,True,46,1,success,18,162
0.2,2101,31,all_of,expected,True,23,1,success,18,162
0.2,2101,32,condition_then,linear,True,6,1,success,6,162
0.2,2101,32,condition_then,linear_empirical,True,6,1,success,6,162
0.2,2101,32,condition_then,shortest,True,8,1,success,6,162
0.2,2101,32,condition_then,expected,True,8,1,success,6,162
0.2,2101,33,sequence,linear,True,131,1,success,26,162
0.2,2101,33,sequence,linear_empirical,True,131,1,success,26,162
0.2,2101,33,sequence,shortest,True,131,1,success,26,162
0.2,2101,33,sequence,expected,True,131,1,success,26,162
0.2,2101,34,all_of,linear,True,68,1,success,21,162
0.2,2101,34,all_of,linear_empirical,True,68,1,success,21,162
0.2,2101,34,all_of,shortest,True,77,1,success,21,162
0.2,2101,34,all_of,expected,True,79,1,success,21,162
0.2,2101,35,condition_then,linear,True,74,1,success,13,162
0.2,2101,35,condition_then,linear_empirical,True,74,1,success,13,162
0.2,2101,35,condition_then,shortest,True,17,1,success,13,162
0.2,2101,35,condition_then,expected,True,31,1,success,13,162
0.2,2101,36,branch,linear,True,13,1,success,10,162
0.2,2101,36,branch,linear_empirical,True,13,1,success,10,162
0.2,2101,36,branch,shortest,True,13,1,success,10,162
0.2,2101,36,branch,expected,True,13,1,success,10,162
0.2,2101,37,branch,linear,True,20,1,success,8,162
0.2,2101,37,branch,linear_empirical,True,20,1,success,8,162
0.2,2101,37,branch,shortest,True,20,1,success,8,162
0.2,2101,37,branch,expected,True,20,1,success,8,162
0.2,2101,38,branch,linear,True,10,1,success,7,162
0.2,2101,38,branch,linear_empirical,True,10,1,success,7,162
0.2,2101,38,branch,shortest,True,10,1,success,7,162
0.2,2101,38,branch,expected,True,9,1,success,7,162
0.2,2101,39,branch,linear,True,7,1,success,7,162
0.2,2101,39,branch,linear_empirical,True,7,1,success,7,162
0.2,2101,39,branch,shortest,True,7,1,success,7,162
0.2,2101,39,branch,expected,True,7,1,success,7,162
0.2,2101,40,branch,linear,True,13,1,success,10,162
0.2,2101,40,branch,linear_empirical,True,13,1,success,10,162
0.2,2101,40,branch,shortest,True,13,1,success,10,162
0.2,2101,40,branch,expected,True,13,1,success,10,162
0.2,2101,41,branch,linear,True,10,1,success,8,162
0.2,2101,41,branch,linear_empirical,True,9,1,success,8,162
0.2,2101,41,branch,shortest,True,10,1,success,8,162
0.2,2101,41,branch,expected,True,10,1,success,8,162
0.2,2101,42,branch,linear,True,13,1,success,7,162
0.2,2101,42,branch,linear_empirical,True,12,1,success,7,162
0.2,2101,42,branch,shortest,True,11,1,success,7,162
0.2,2101,42,branch,expected,True,11,1,success,7,162
0.2,2101,43,branch,linear,True,10,1,success,10,162
0.2,2101,43,branch,linear_empirical,True,10,1,success,10,162
0.2,2101,43,branch,shortest,True,10,1,success,10,162
0.2,2101,43,branch,expected,True,10,1,success,10,162
0.2,2101,44,branch,linear,True,9,1,success,7,162
0.2,2101,44,branch,linear_empirical,True,9,1,success,7,162
0.2,2101,44,branch,shortest,True,9,1,success,7,162
0.2,2101,44,branch,expected,True,9,1,success,7,162
0.2,2101,45,branch,linear,True,14,1,success,10,162
0.2,2101,45,branch,linear_empirical,True,14,1,success,10,162
0.2,2101,45,branch,shortest,True,13,1,success,10,162
0.2,2101,45,branch,expected,True,14,1,success,10,162
0.2,2202,0,sequence,linear,False,21,1,slipped into a state the model has never seen,19,133
0.2,2202,0,sequence,linear_empirical,False,21,1,slipped into a state the model has never seen,19,133
0.2,2202,0,sequence,shortest,False,39,1,slipped into a state the model has never seen,19,133
0.2,2202,0,sequence,expected,True,36,1,success,19,133
0.2,2202,1,all_of,linear,True,29,1,success,19,133
0.2,2202,1,all_of,linear_empirical,True,29,1,success,19,133
0.2,2202,1,all_of,shortest,True,28,1,success,19,133
0.2,2202,1,all_of,expected,True,28,1,success,19,133
0.2,2202,2,condition_then,linear,True,15,1,success,12,133
0.2,2202,2,condition_then,linear_empirical,True,13,1,success,12,133
0.2,2202,2,condition_then,shortest,True,17,1,success,12,133
0.2,2202,2,condition_then,expected,True,21,1,success,12,133
0.2,2202,3,sequence,linear,True,19,1,success,17,133
0.2,2202,3,sequence,linear_empirical,True,19,1,success,17,133
0.2,2202,3,sequence,shortest,True,21,1,success,17,133
0.2,2202,3,sequence,expected,True,19,1,success,17,133
0.2,2202,4,all_of,linear,True,16,1,success,16,133
0.2,2202,4,all_of,linear_empirical,True,16,1,success,16,133
0.2,2202,4,all_of,shortest,True,16,1,success,16,133
0.2,2202,4,all_of,expected,True,16,1,success,16,133
0.2,2202,5,condition_then,linear,True,7,1,success,7,133
0.2,2202,5,condition_then,linear_empirical,True,7,1,success,7,133
0.2,2202,5,condition_then,shortest,True,7,1,success,7,133
0.2,2202,5,condition_then,expected,True,7,1,success,7,133
0.2,2202,6,sequence,linear,True,23,1,success,19,133
0.2,2202,6,sequence,linear_empirical,True,23,1,success,19,133
0.2,2202,6,sequence,shortest,True,19,1,success,19,133
0.2,2202,6,sequence,expected,True,30,1,success,19,133
0.2,2202,7,all_of,linear,False,5,1,slipped into a state the model has never seen,17,133
0.2,2202,7,all_of,linear_empirical,False,5,1,slipped into a state the model has never seen,17,133
0.2,2202,7,all_of,shortest,True,29,1,success,17,133
0.2,2202,7,all_of,expected,True,18,1,success,17,133
0.2,2202,8,condition_then,linear,True,13,1,success,11,133
0.2,2202,8,condition_then,linear_empirical,True,13,1,success,11,133
0.2,2202,8,condition_then,shortest,True,13,1,success,11,133
0.2,2202,8,condition_then,expected,True,13,1,success,11,133
0.2,2202,9,sequence,linear,False,34,1,slipped into a state the model has never seen,22,133
0.2,2202,9,sequence,linear_empirical,False,7,1,slipped into a state the model has never seen,22,133
