slip,seed,task_id,task_type,method,replicate,success,steps,replans,why,shortest_in_model,learned_states
0.1,2808,3,sequence,linear_empirical,7,True,25,1,success,19,91
0.1,2808,3,sequence,shortest,7,True,26,1,success,19,91
0.1,2808,3,sequence,expected,7,True,24,1,success,19,91
0.1,2808,3,sequence,linear,8,True,122,1,success,19,91
0.1,2808,3,sequence,linear_empirical,8,True,56,1,success,19,91
0.1,2808,3,sequence,shortest,8,True,44,1,success,19,91
0.1,2808,3,sequence,expected,8,True,26,1,success,19,91
0.1,2808,4,all_of,linear,1,True,119,1,success,14,91
0.1,2808,4,all_of,linear_empirical,1,True,119,1,success,14,91
0.1,2808,4,all_of,shortest,1,True,14,1,success,14,91
0.1,2808,4,all_of,expected,1,True,14,1,success,14,91
0.1,2808,4,all_of,linear,2,True,147,1,success,14,91
0.1,2808,4,all_of,linear_empirical,2,True,147,1,success,14,91
0.1,2808,4,all_of,shortest,2,True,14,1,success,14,91
0.1,2808,4,all_of,expected,2,True,14,1,success,14,91
0.1,2808,4,all_of,linear,3,True,14,1,success,14,91
0.1,2808,4,all_of,linear_empirical,3,True,14,1,success,14,91
0.1,2808,4,all_of,shortest,3,True,14,1,success,14,91
0.1,2808,4,all_of,expected,3,True,14,1,success,14,91
0.1,2808,4,all_of,linear,4,True,166,1,success,14,91
0.1,2808,4,all_of,linear_empirical,4,True,166,1,success,14,91
0.1,2808,4,all_of,shortest,4,True,14,1,success,14,91
0.1,2808,4,all_of,expected,4,True,14,1,success,14,91
0.1,2808,4,all_of,linear,5,True,106,1,success,14,91
0.1,2808,4,all_of,linear_empirical,5,True,106,1,success,14,91
0.1,2808,4,all_of,shortest,5,True,17,1,success,14,91
0.1,2808,4,all_of,expected,5,True,17,1,success,14,91
0.1,2808,4,all_of,linear,6,True,39,1,success,14,91
0.1,2808,4,all_of,linear_empirical,6,True,39,1,success,14,91
0.1,2808,4,all_of,shortest,6,True,14,1,success,14,91
0.1,2808,4,all_of,expected,6,True,14,1,success,14,91
0.1,2808,4,all_of,linear,7,True,157,1,success,14,91
0.1,2808,4,all_of,linear_empirical,7,True,157,1,success,14,91
0.1,2808,4,all_of,shortest,7,True,16,1,success,14,91
0.1,2808,4,all_of,expected,7,True,15,1,success,14,91
0.1,2808,4,all_of,linear,8,True,114,1,success,14,91
0.1,2808,4,all_of,linear_empirical,8,True,114,1,success,14,91
0.1,2808,4,all_of,shortest,8,True,14,1,success,14,91
0.1,2808,4,all_of,expected,8,True,14,1,success,14,91
0.1,2808,5,condition_then,linear,1,True,17,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,1,True,17,1,success,13,91
0.1,2808,5,condition_then,shortest,1,True,17,1,success,13,91
0.1,2808,5,condition_then,expected,1,True,20,1,success,13,91
0.1,2808,5,condition_then,linear,2,True,15,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,2,True,15,1,success,13,91
0.1,2808,5,condition_then,shortest,2,True,15,1,success,13,91
0.1,2808,5,condition_then,expected,2,True,16,1,success,13,91
0.1,2808,5,condition_then,linear,3,True,13,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,3,True,13,1,success,13,91
0.1,2808,5,condition_then,shortest,3,True,13,1,success,13,91
0.1,2808,5,condition_then,expected,3,True,13,1,success,13,91
0.1,2808,5,condition_then,linear,4,True,15,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,4,True,15,1,success,13,91
0.1,2808,5,condition_then,shortest,4,True,15,1,success,13,91
0.1,2808,5,condition_then,expected,4,True,14,1,success,13,91
0.1,2808,5,condition_then,linear,5,True,20,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,5,True,20,1,success,13,91
0.1,2808,5,condition_then,shortest,5,True,20,1,success,13,91
0.1,2808,5,condition_then,expected,5,True,15,1,success,13,91
0.1,2808,5,condition_then,linear,6,True,13,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,6,True,13,1,success,13,91
0.1,2808,5,condition_then,shortest,6,True,13,1,success,13,91
0.1,2808,5,condition_then,expected,6,True,13,1,success,13,91
0.1,2808,5,condition_then,linear,7,True,14,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,7,True,14,1,success,13,91
0.1,2808,5,condition_then,shortest,7,True,14,1,success,13,91
0.1,2808,5,condition_then,expected,7,True,14,1,success,13,91
0.1,2808,5,condition_then,linear,8,True,13,1,success,13,91
0.1,2808,5,condition_then,linear_empirical,8,True,13,1,success,13,91
0.1,2808,5,condition_then,shortest,8,True,13,1,success,13,91
0.1,2808,5,condition_then,expected,8,True,13,1,success,13,91
0.1,2808,6,sequence,linear,1,True,25,1,success,20,91
0.1,2808,6,sequence,linear_empirical,1,True,25,1,success,20,91
0.1,2808,6,sequence,shortest,1,True,27,1,success,20,91
0.1,2808,6,sequence,expected,1,True,25,1,success,20,91
0.1,2808,6,sequence,linear,2,True,22,1,success,20,91
0.1,2808,6,sequence,linear_empirical,2,True,22,1,success,20,91
0.1,2808,6,sequence,shortest,2,True,24,1,success,20,91
0.1,2808,6,sequence,expected,2,True,22,1,success,20,91
0.1,2808,6,sequence,linear,3,True,22,1,success,20,91
0.1,2808,6,sequence,linear_empirical,3,True,22,1,success,20,91
0.1,2808,6,sequence,shortest,3,True,22,1,success,20,91
0.1,2808,6,sequence,expected,3,True,22,1,success,20,91
0.1,2808,6,sequence,linear,4,True,26,1,success,20,91
0.1,2808,6,sequence,linear_empirical,4,True,26,1,success,20,91
0.1,2808,6,sequence,shortest,4,True,27,1,success,20,91
0.1,2808,6,sequence,expected,4,True,27,1,success,20,91
0.1,2808,6,sequence,linear,5,True,22,1,success,20,91
0.1,2808,6,sequence,linear_empirical,5,True,22,1,success,20,91
0.1,2808,6,sequence,shortest,5,True,22,1,success,20,91
0.1,2808,6,sequence,expected,5,True,22,1,success,20,91
0.1,2808,6,sequence,linear,6,True,28,1,success,20,91
0.1,2808,6,sequence,linear_empirical,6,True,28,1,success,20,91
0.1,2808,6,sequence,shortest,6,True,28,1,success,20,91
0.1,2808,6,sequence,expected,6,True,28,1,success,20,91
0.1,2808,6,sequence,linear,7,True,22,1,success,20,91
0.1,2808,6,sequence,linear_empirical,7,True,22,1,success,20,91
0.1,2808,6,sequence,shortest,7,True,22,1,success,20,91
0.1,2808,6,sequence,expected,7,True,22,1,success,20,91
0.1,2808,6,sequence,linear,8,True,24,1,success,20,91
0.1,2808,6,sequence,linear_empirical,8,True,24,1,success,20,91
0.1,2808,6,sequence,shortest,8,True,26,1,success,20,91
0.1,2808,6,sequence,expected,8,True,24,1,success,20,91
0.1,2808,7,all_of,linear,1,True,14,1,success,12,91
0.1,2808,7,all_of,linear_empirical,1,True,14,1,success,12,91
0.1,2808,7,all_of,shortest,1,True,14,1,success,12,91
0.1,2808,7,all_of,expected,1,True,14,1,success,12,91
0.1,2808,7,all_of,linear,2,True,14,1,success,12,91
0.1,2808,7,all_of,linear_empirical,2,True,14,1,success,12,91
0.1,2808,7,all_of,shortest,2,True,14,1,success,12,91
0.1,2808,7,all_of,expected,2,True,14,1,success,12,91
0.1,2808,7,all_of,linear,3,True,15,1,success,12,91
0.1,2808,7,all_of,linear_empirical,3,True,15,1,success,12,91
0.1,2808,7,all_of,shortest,3,True,15,1,success,12,91
0.1,2808,7,all_of,expected,3,True,15,1,success,12,91
0.1,2808,7,all_of,linear,4,True,19,1,success,12,91
0.1,2808,7,all_of,linear_empirical,4,True,19,1,success,12,91
0.1,2808,7,all_of,shortest,4,True,19,1,success,12,91
0.1,2808,7,all_of,expected,4,True,19,1,success,12,91
0.1,2808,7,all_of,linear,5,True,18,1,success,12,91
0.1,2808,7,all_of,linear_empirical,5,True,18,1,success,12,91
0.1,2808,7,all_of,shortest,5,True,18,1,success,12,91
0.1,2808,7,all_of,expected,5,True,18,1,success,12,91
0.1,2808,7,all_of,linear,6,True,17,1,success,12,91
0.1,2808,7,all_of,linear_empirical,6,True,17,1,success,12,91
0.1,2808,7,all_of,shortest,6,True,18,1,success,12,91
0.1,2808,7,all_of,expected,6,True,18,1,success,12,91
0.1,2808,7,all_of,linear,7,True,317,1,success,12,91
0.1,2808,7,all_of,linear_empirical,7,True,16,1,success,12,91
0.1,2808,7,all_of,shortest,7,True,15,1,success,12,91
0.1,2808,7,all_of,expected,7,True,16,1,success,12,91
0.1,2808,7,all_of,linear,8,True,19,1,success,12,91
0.1,2808,7,all_of,linear_empirical,8,True,19,1,success,12,91
0.1,2808,7,all_of,shortest,8,True,19,1,success,12,91
0.1,2808,7,all_of,expected,8,True,16,1,success,12,91
0.1,2808,8,condition_then,linear,1,True,18,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,1,True,18,1,success,15,91
0.1,2808,8,condition_then,shortest,1,True,20,1,success,15,91
0.1,2808,8,condition_then,expected,1,True,20,1,success,15,91
0.1,2808,8,condition_then,linear,2,True,19,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,2,True,19,1,success,15,91
0.1,2808,8,condition_then,shortest,2,True,19,1,success,15,91
0.1,2808,8,condition_then,expected,2,True,19,1,success,15,91
0.1,2808,8,condition_then,linear,3,True,17,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,3,True,17,1,success,15,91
0.1,2808,8,condition_then,shortest,3,True,17,1,success,15,91
0.1,2808,8,condition_then,expected,3,True,17,1,success,15,91
0.1,2808,8,condition_then,linear,4,True,19,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,4,True,19,1,success,15,91
0.1,2808,8,condition_then,shortest,4,True,17,1,success,15,91
0.1,2808,8,condition_then,expected,4,True,17,1,success,15,91
0.1,2808,8,condition_then,linear,5,True,19,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,5,True,19,1,success,15,91
0.1,2808,8,condition_then,shortest,5,True,19,1,success,15,91
0.1,2808,8,condition_then,expected,5,True,19,1,success,15,91
0.1,2808,8,condition_then,linear,6,True,18,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,6,True,18,1,success,15,91
0.1,2808,8,condition_then,shortest,6,True,18,1,success,15,91
0.1,2808,8,condition_then,expected,6,True,18,1,success,15,91
0.1,2808,8,condition_then,linear,7,True,18,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,7,True,18,1,success,15,91
0.1,2808,8,condition_then,shortest,7,True,22,1,success,15,91
0.1,2808,8,condition_then,expected,7,True,22,1,success,15,91
0.1,2808,8,condition_then,linear,8,True,25,1,success,15,91
0.1,2808,8,condition_then,linear_empirical,8,True,25,1,success,15,91
0.1,2808,8,condition_then,shortest,8,True,23,1,success,15,91
0.1,2808,8,condition_then,expected,8,True,23,1,success,15,91
0.1,2808,9,sequence,linear,1,True,14,1,success,14,91
0.1,2808,9,sequence,linear_empirical,1,True,14,1,success,14,91
0.1,2808,9,sequence,shortest,1,True,14,1,success,14,91
0.1,2808,9,sequence,expected,1,True,14,1,success,14,91
0.1,2808,9,sequence,linear,2,True,15,1,success,14,91
0.1,2808,9,sequence,linear_empirical,2,True,15,1,success,14,91
0.1,2808,9,sequence,shortest,2,True,15,1,success,14,91
0.1,2808,9,sequence,expected,2,True,15,1,success,14,91
0.1,2808,9,sequence,linear,3,True,18,1,success,14,91
0.1,2808,9,sequence,linear_empirical,3,True,19,1,success,14,91
0.1,2808,9,sequence,shortest,3,True,18,1,success,14,91
0.1,2808,9,sequence,expected,3,True,18,1,success,14,91
0.1,2808,9,sequence,linear,4,True,15,1,success,14,91
0.1,2808,9,sequence,linear_empirical,4,True,15,1,success,14,91
0.1,2808,9,sequence,shortest,4,True,15,1,success,14,91
0.1,2808,9,sequence,expected,4,True,15,1,success,14,91
0.1,2808,9,sequence,linear,5,True,16,1,success,14,91
0.1,2808,9,sequence,linear_empirical,5,True,16,1,success,14,91
0.1,2808,9,sequence,shortest,5,True,16,1,success,14,91
0.1,2808,9,sequence,expected,5,True,14,1,success,14,91
0.1,2808,9,sequence,linear,6,True,18,1,success,14,91
0.1,2808,9,sequence,linear_empirical,6,True,18,1,success,14,91
0.1,2808,9,sequence,shortest,6,True,17,1,success,14,91
0.1,2808,9,sequence,expected,6,True,17,1,success,14,91
0.1,2808,9,sequence,linear,7,True,14,1,success,14,91
0.1,2808,9,sequence,linear_empirical,7,True,14,1,success,14,91
0.1,2808,9,sequence,shortest,7,True,14,1,success,14,91
0.1,2808,9,sequence,expected,7,True,14,1,success,14,91
0.1,2808,9,sequence,linear,8,True,18,1,success,14,91
0.1,2808,9,sequence,linear_empirical,8,True,18,1,success,14,91
0.1,2808,9,sequence,shortest,8,True,17,1,success,14,91
0.1,2808,9,sequence,expected,8,True,17,1,success,14,91
0.1,2808,10,all_of,linear,1,True,10,1,success,9,91
0.1,2808,10,all_of,linear_empirical,1,True,10,1,success,9,91
0.1,2808,10,all_of,shortest,1,True,10,1,success,9,91
0.1,2808,10,all_of,expected,1,True,10,1,success,9,91
0.1,2808,10,all_of,linear,2,True,9,1,success,9,91
0.1,2808,10,all_of,linear_empirical,2,True,9,1,success,9,91
0.1,2808,10,all_of,shortest,2,True,9,1,success,9,91
0.1,2808,10,all_of,expected,2,True,9,1,success,9,91
0.1,2808,10,all_of,linear,3,True,9,1,success,9,91
0.1,2808,10,all_of,linear_empirical,3,True,9,1,success,9,91
0.1,2808,10,all_of,shortest,3,True,9,1,success,9,91
0.1,2808,10,all_of,expected,3,True,9,1,success,9,91
0.1,2808,10,all_of,linear,4,True,10,1,success,9,91
0.1,2808,10,all_of,linear_empirical,4,True,10,1,success,9,91
0.1,2808,10,all_of,shortest,4,True,10,1,success,9,91
0.1,2808,10,all_of,expected,4,True,10,1,success,9,91
0.1,2808,10,all_of,linear,5,True,9,1,success,9,91
0.1,2808,10,all_of,linear_empirical,5,True,9,1,success,9,91
0.1,2808,10,all_of,shortest,5,True,9,1,success,9,91
0.1,2808,10,all_of,expected,5,True,9,1,success,9,91
0.1,2808,10,all_of,linear,6,True,11,1,success,9,91
0.1,2808,10,all_of,linear_empirical,6,True,11,1,success,9,91
0.1,2808,10,all_of,shortest,6,True,11,1,success,9,91
0.1,2808,10,all_of,expected,6,True,11,1,success,9,91
0.1,2808,10,all_of,linear,7,True,11,1,success,9,91
0.1,2808,10,all_of,linear_empirical,7,True,11,1,success,9,91
0.1,2808,10,all_of,shortest,7,True,11,1,success,9,91
0.1,2808,10,all_of,expected,7,True,11,1,success,9,91
0.1,2808,10,all_of,linear,8,True,9,1,success,9,91
0.1,2808,10,all_of,linear_empirical,8,True,9,1,success,9,91
0.1,2808,10,all_of,shortest,8,True,9,1,success,9,91
0.1,2808,10,all_of,expected,8,True,9,1,success,9,91
0.1,2808,11,condition_then,linear,1,True,5,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,1,True,5,1,success,5,91
0.1,2808,11,condition_then,shortest,1,True,5,1,success,5,91
0.1,2808,11,condition_then,expected,1,True,5,1,success,5,91
0.1,2808,11,condition_then,linear,2,True,7,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,2,True,7,1,success,5,91
0.1,2808,11,condition_then,shortest,2,True,7,1,success,5,91
0.1,2808,11,condition_then,expected,2,True,7,1,success,5,91
0.1,2808,11,condition_then,linear,3,True,5,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,3,True,5,1,success,5,91
0.1,2808,11,condition_then,shortest,3,True,5,1,success,5,91
0.1,2808,11,condition_then,expected,3,True,6,1,success,5,91
0.1,2808,11,condition_then,linear,4,True,5,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,4,True,5,1,success,5,91
0.1,2808,11,condition_then,shortest,4,True,5,1,success,5,91
0.1,2808,11,condition_then,expected,4,True,5,1,success,5,91
0.1,2808,11,condition_then,linear,5,True,5,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,5,True,5,1,success,5,91
0.1,2808,11,condition_then,shortest,5,True,5,1,success,5,91
0.1,2808,11,condition_then,expected,5,True,5,1,success,5,91
0.1,2808,11,condition_then,linear,6,True,5,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,6,True,5,1,success,5,91
0.1,2808,11,condition_then,shortest,6,True,5,1,success,5,91
0.1,2808,11,condition_then,expected,6,True,5,1,success,5,91
0.1,2808,11,condition_then,linear,7,True,5,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,7,True,5,1,success,5,91
0.1,2808,11,condition_then,shortest,7,True,5,1,success,5,91
0.1,2808,11,condition_then,expected,7,True,5,1,success,5,91
0.1,2808,11,condition_then,linear,8,True,5,1,success,5,91
0.1,2808,11,condition_then,linear_empirical,8,True,5,1,success,5,91
0.1,2808,11,condition_then,shortest,8,True,5,1,success,5,91
0.1,2808,11,condition_then,expected,8,True,5,1,success,5,91
0.1,2808,12,sequence,linear,1,True,16,1,success,16,91
0.1,2808,12,sequence,linear_empirical,1,True,16,1,success,16,91
0.1,2808,12,sequence,shortest,1,True,16,1,success,16,91
0.1,2808,12,sequence,expected,1,True,16,1,success,16,91
0.1,2808,12,sequence,linear,2,True,19,1,success,16,91
0.1,2808,12,sequence,linear_empirical,2,True,19,1,success,16,91
0.1,2808,12,sequence,shortest,2,True,18,1,success,16,91
0.1,2808,12,sequence,expected,2,True,19,1,success,16,91
0.1,2808,12,sequence,linear,3,True,19,1,success,16,91
0.1,2808,12,sequence,linear_empirical,3,True,19,1,success,16,91
0.1,2808,12,sequence,shortest,3,True,19,1,success,16,91
0.1,2808,12,sequence,expected,3,True,19,1,success,16,91
0.1,2808,12,sequence,linear,4,True,22,1,success,16,91
0.1,2808,12,sequence,linear_empirical,4,True,22,1,success,16,91
0.1,2808,12,sequence,shortest,4,True,22,1,success,16,91
0.1,2808,12,sequence,expected,4,True,22,1,success,16,91
0.1,2808,12,sequence,linear,5,True,22,1,success,16,91
0.1,2808,12,sequence,linear_empirical,5,True,22,1,success,16,91
0.1,2808,12,sequence,shortest,5,True,17,1,success,16,91
0.1,2808,12,sequence,expected,5,True,24,1,success,16,91
0.1,2808,12,sequence,linear,6,True,16,1,success,16,91
0.1,2808,12,sequence,linear_empirical,6,True,16,1,success,16,91
0.1,2808,12,sequence,shortest,6,True,16,1,success,16,91
0.1,2808,12,sequence,expected,6,True,16,1,success,16,91
0.1,2808,12,sequence,linear,7,True,17,1,success,16,91
0.1,2808,12,sequence,linear_empirical,7,True,17,1,success,16,91
0.1,2808,12,sequence,shortest,7,True,17,1,success,16,91
0.1,2808,12,sequence,expected,7,True,17,1,success,16,91
0.1,2808,12,sequence,linear,8,True,16,1,success,16,91
0.1,2808,12,sequence,linear_empirical,8,True,16,1,success,16,91
0.1,2808,12,sequence,shortest,8,True,16,1,success,16,91
0.1,2808,12,sequence,expected,8,True,16,1,success,16,91
0.1,2808,13,all_of,linear,1,True,19,1,success,13,91
0.1,2808,13,all_of,linear_empirical,1,True,13,1,success,13,91
0.1,2808,13,all_of,shortest,1,True,13,1,success,13,91
0.1,2808,13,all_of,expected,1,True,13,1,success,13,91
0.1,2808,13,all_of,linear,2,True,19,1,success,13,91
0.1,2808,13,all_of,linear_empirical,2,True,19,1,success,13,91
0.1,2808,13,all_of,shortest,2,True,15,1,success,13,91
0.1,2808,13,all_of,expected,2,True,15,1,success,13,91
0.1,2808,13,all_of,linear,3,False,11,1,slipped into a state the model has never seen,13,91
0.1,2808,13,all_of,linear_empirical,3,False,11,1,slipped into a state the model has never seen,13,91
0.1,2808,13,all_of,shortest,3,True,18,1,success,13,91
0.1,2808,13,all_of,expected,3,True,18,1,success,13,91
0.1,2808,13,all_of,linear,4,False,11,1,slipped into a state the model has never seen,13,91
0.1,2808,13,all_of,linear_empirical,4,True,15,1,success,13,91
0.1,2808,13,all_of,shortest,4,True,16,1,success,13,91
0.1,2808,13,all_of,expected,4,True,16,1,success,13,91
0.1,2808,13,all_of,linear,5,True,20,1,success,13,91
0.1,2808,13,all_of,linear_empirical,5,True,13,1,success,13,91
0.1,2808,13,all_of,shortest,5,True,13,1,success,13,91
0.1,2808,13,all_of,expected,5,True,13,1,success,13,91
0.1,2808,13,all_of,linear,6,True,22,1,success,13,91
0.1,2808,13,all_of,linear_empirical,6,True,15,1,success,13,91
0.1,2808,13,all_of,shortest,6,True,15,1,success,13,91
0.1,2808,13,all_of,expected,6,True,15,1,success,13,91
0.1,2808,13,all_of,linear,7,True,22,1,success,13,91
0.1,2808,13,all_of,linear_empirical,7,True,14,1,success,13,91
0.1,2808,13,all_of,shortest,7,True,16,1,success,13,91
0.1,2808,13,all_of,expected,7,True,14,1,success,13,91
0.1,2808,13,all_of,linear,8,True,21,1,success,13,91
0.1,2808,13,all_of,linear_empirical,8,True,14,1,success,13,91
0.1,2808,13,all_of,shortest,8,True,14,1,success,13,91
0.1,2808,13,all_of,expected,8,True,14,1,success,13,91
0.1,2808,14,condition_then,linear,1,True,12,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,1,True,12,1,success,6,91
0.1,2808,14,condition_then,shortest,1,True,10,1,success,6,91
0.1,2808,14,condition_then,expected,1,True,12,1,success,6,91
0.1,2808,14,condition_then,linear,2,True,6,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,2,True,6,1,success,6,91
0.1,2808,14,condition_then,shortest,2,True,6,1,success,6,91
0.1,2808,14,condition_then,expected,2,True,6,1,success,6,91
0.1,2808,14,condition_then,linear,3,True,6,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,3,True,6,1,success,6,91
0.1,2808,14,condition_then,shortest,3,True,6,1,success,6,91
0.1,2808,14,condition_then,expected,3,True,6,1,success,6,91
0.1,2808,14,condition_then,linear,4,True,8,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,4,True,8,1,success,6,91
0.1,2808,14,condition_then,shortest,4,True,8,1,success,6,91
0.1,2808,14,condition_then,expected,4,True,8,1,success,6,91
0.1,2808,14,condition_then,linear,5,True,9,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,5,True,9,1,success,6,91
0.1,2808,14,condition_then,shortest,5,True,9,1,success,6,91
0.1,2808,14,condition_then,expected,5,True,9,1,success,6,91
0.1,2808,14,condition_then,linear,6,True,6,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,6,True,6,1,success,6,91
0.1,2808,14,condition_then,shortest,6,True,6,1,success,6,91
0.1,2808,14,condition_then,expected,6,True,6,1,success,6,91
0.1,2808,14,condition_then,linear,7,True,6,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,7,True,6,1,success,6,91
0.1,2808,14,condition_then,shortest,7,True,6,1,success,6,91
0.1,2808,14,condition_then,expected,7,True,6,1,success,6,91
0.1,2808,14,condition_then,linear,8,True,6,1,success,6,91
0.1,2808,14,condition_then,linear_empirical,8,True,6,1,success,6,91
0.1,2808,14,condition_then,shortest,8,True,6,1,success,6,91
0.1,2808,14,condition_then,expected,8,True,6,1,success,6,91
0.1,2808,15,sequence,linear,1,True,43,1,success,21,91
0.1,2808,15,sequence,linear_empirical,1,True,43,1,success,21,91
0.1,2808,15,sequence,shortest,1,True,25,1,success,21,91
0.1,2808,15,sequence,expected,1,True,25,1,success,21,91
0.1,2808,15,sequence,linear,2,True,63,1,success,21,91
0.1,2808,15,sequence,linear_empirical,2,True,63,1,success,21,91
0.1,2808,15,sequence,shortest,2,True,22,1,success,21,91
0.1,2808,15,sequence,expected,2,True,22,1,success,21,91
0.1,2808,15,sequence,linear,3,True,50,1,success,21,91
0.1,2808,15,sequence,linear_empirical,3,True,50,1,success,21,91
0.1,2808,15,sequence,shortest,3,True,21,1,success,21,91
0.1,2808,15,sequence,expected,3,True,21,1,success,21,91
0.1,2808,15,sequence,linear,4,True,47,1,success,21,91
0.1,2808,15,sequence,linear_empirical,4,True,47,1,success,21,91
0.1,2808,15,sequence,shortest,4,True,27,1,success,21,91
0.1,2808,15,sequence,expected,4,True,27,1,success,21,91
0.1,2808,15,sequence,linear,5,True,141,1,success,21,91
0.1,2808,15,sequence,linear_empirical,5,True,141,1,success,21,91
0.1,2808,15,sequence,shortest,5,True,23,1,success,21,91
0.1,2808,15,sequence,expected,5,True,23,1,success,21,91
0.1,2808,15,sequence,linear,6,True,35,1,success,21,91
0.1,2808,15,sequence,linear_empirical,6,True,35,1,success,21,91
0.1,2808,15,sequence,shortest,6,True,22,1,success,21,91
0.1,2808,15,sequence,expected,6,True,22,1,success,21,91
0.1,2808,15,sequence,linear,7,True,59,1,success,21,91
0.1,2808,15,sequence,linear_empirical,7,True,59,1,success,21,91
0.1,2808,15,sequence,shortest,7,True,24,1,success,21,91
0.1,2808,15,sequence,expected,7,True,24,1,success,21,91
0.1,2808,15,sequence,linear,8,True,176,1,success,21,91
0.1,2808,15,sequence,linear_empirical,8,True,176,1,success,21,91
0.1,2808,15,sequence,shortest,8,True,21,1,success,21,91
0.1,2808,15,sequence,expected,8,True,21,1,success,21,91
0.1,2808,16,all_of,linear,1,True,24,1,success,16,91
0.1,2808,16,all_of,linear_empirical,1,True,296,1,success,16,91
0.1,2808,16,all_of,shortest,1,True,18,1,success,16,91
0.1,2808,16,all_of,expected,1,True,18,1,success,16,91
0.1,2808,16,all_of,linear,2,True,51,1,success,16,91
0.1,2808,16,all_of,linear_empirical,2,True,51,1,success,16,91
0.1,2808,16,all_of,shortest,2,True,17,1,success,16,91
0.1,2808,16,all_of,expected,2,True,17,1,success,16,91
0.1,2808,16,all_of,linear,3,True,118,1,success,16,91
0.1,2808,16,all_of,linear_empirical,3,True,123,1,success,16,91
0.1,2808,16,all_of,shortest,3,True,14,1,success,16,91
0.1,2808,16,all_of,expected,3,True,14,1,success,16,91
0.1,2808,16,all_of,linear,4,True,153,1,success,16,91
0.1,2808,16,all_of,linear_empirical,4,True,415,1,success,16,91
0.1,2808,16,all_of,shortest,4,True,16,1,success,16,91
0.1,2808,16,all_of,expected,4,True,16,1,success,16,91
0.1,2808,16,all_of,linear,5,True,295,1,success,16,91
0.1,2808,16,all_of,linear_empirical,5,True,295,1,success,16,91
0.1,2808,16,all_of,shortest,5,True,16,1,success,16,91
0.1,2808,16,all_of,expected,5,True,16,1,success,16,91
0.1,2808,16,all_of,linear,6,True,25,1,success,16,91
0.1,2808,16,all_of,linear_empirical,6,False,512,1,horizon,16,91
0.1,2808,16,all_of,shortest,6,True,18,1,success,16,91
0.1,2808,16,all_of,expected,6,True,18,1,success,16,91
0.1,2808,16,all_of,linear,7,True,161,1,success,16,91
0.1,2808,16,all_of,linear_empirical,7,False,512,1,horizon,16,91
0.1,2808,16,all_of,shortest,7,True,16,1,success,16,91
0.1,2808,16,all_of,expected,7,True,16,1,success,16,91
0.1,2808,16,all_of,linear,8,True,91,1,success,16,91
0.1,2808,16,all_of,linear_empirical,8,False,512,1,horizon,16,91
0.1,2808,16,all_of,shortest,8,True,17,1,success,16,91
0.1,2808,16,all_of,expected,8,True,17,1,success,16,91
0.1,2808,17,condition_then,linear,1,True,109,1,success,18,91
0.1,2808,17,condition_then,linear_empirical,1,True,48,1,success,18,91
0.1,2808,17,condition_then,shortest,1,True,24,1,success,18,91
0.1,2808,17,condition_then,expected,1,True,24,1,success,18,91
0.1,2808,17,condition_then,linear,2,True,168,1,success,18,91
0.1,2808,17,condition_then,linear_empirical,2,True,40,1,success,18,91
0.1,2808,17,condition_then,shortest,2,True,168,1,success,18,91
0.1,2808,17,condition_then,expected,2,True,33,1,success,18,91
0.1,2808,17,condition_then,linear,3,True,118,1,success,18,91
0.1,2808,17,condition_then,linear_empirical,3,True,50,1,success,18,91
0.1,2808,17,condition_then,shortest,3,True,118,1,success,18,91
0.1,2808,17,condition_then,expected,3,True,30,1,success,18,91
0.1,2808,17,condition_then,linear,4,True,167,1,success,18,91
0.1,2808,17,condition_then,linear_empirical,4,True,82,1,success,18,91
0.1,2808,17,condition_then,shortest,4,True,41,1,success,18,91
0.1,2808,17,condition_then,expected,4,True,21,1,success,18,91
0.1,2808,17,condition_then,linear,5,True,138,1,success,18,91
