seed,task_id,task_type,n,condition,true_memory,memory_states,equivalent,registered_success,held_out,held_out_success,held_out_optimal,mean_step_ratio,rounds,sample_traces,seconds
2707,33,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.006
2707,33,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.008
2707,33,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.069
2707,33,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.007
2707,33,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.018
2707,33,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.019
2707,33,sequence,4,rpni_counterexample,4,3,False,False,16,0,0,,17,24,0.115
2707,33,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.004
2707,33,sequence,8,rpni_random,4,3,False,False,16,0,0,,,16,0.016
2707,33,sequence,8,rpni_near_miss,4,4,False,False,16,0,0,,,24,0.023
2707,33,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.173
2707,33,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.006
2707,33,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.034
2707,33,sequence,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.034
2707,33,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.365
2707,34,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.004
2707,34,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.006
2707,34,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.008
2707,34,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.104
2707,34,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.003
2707,34,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.008
2707,34,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.013
2707,34,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.153
2707,34,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.005
2707,34,all_of,8,rpni_random,8,4,False,False,16,0,0,,,16,0.025
2707,34,all_of,8,rpni_near_miss,8,3,False,False,16,0,0,,,24,0.026
2707,34,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.258
2707,34,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.003
2707,34,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.03
2707,34,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.042
2707,34,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,0.365
2707,35,condition_then,2,goal_set,3,2,False,True,16,13,13,1.0,,2,0.011
2707,35,condition_then,2,rpni_random,3,2,False,True,16,13,13,1.0,,4,0.008
2707,35,condition_then,2,rpni_near_miss,3,2,False,True,16,13,13,1.0,,6,0.011
2707,35,condition_then,2,rpni_counterexample,3,2,False,True,16,13,13,1.0,0,4,0.014
2707,35,condition_then,4,goal_set,3,2,False,True,16,13,13,1.0,,4,0.007
2707,35,condition_then,4,rpni_random,3,2,False,True,16,13,13,1.0,,8,0.01
2707,35,condition_then,4,rpni_near_miss,3,3,False,True,16,13,13,1.0,,12,0.01
2707,35,condition_then,4,rpni_counterexample,3,2,False,True,16,13,13,1.0,0,8,0.014
2707,35,condition_then,8,goal_set,3,2,False,True,16,13,13,1.0,,8,0.01
2707,35,condition_then,8,rpni_random,3,2,False,True,16,13,13,1.0,,16,0.019
2707,35,condition_then,8,rpni_near_miss,3,3,False,True,16,13,13,1.0,,24,0.017
2707,35,condition_then,8,rpni_counterexample,3,2,False,True,16,13,13,1.0,0,16,0.021
2707,35,condition_then,16,goal_set,3,2,False,True,16,13,13,1.0,,16,0.01
2707,35,condition_then,16,rpni_random,3,2,False,True,16,13,13,1.0,,32,0.027
2707,35,condition_then,16,rpni_near_miss,3,4,False,True,16,13,13,1.0,,48,0.026
2707,35,condition_then,16,rpni_counterexample,3,2,False,True,16,13,13,1.0,0,32,0.031
2707,36,branch,2,goal_set,4,2,False,False,16,1,1,1.0,,2,0.009
2707,36,branch,2,rpni_random,4,2,False,False,16,1,1,1.0,,4,0.01
2707,36,branch,2,rpni_near_miss,4,3,False,False,16,1,1,1.0,,6,0.012
2707,36,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,6,0.02
2707,36,branch,4,goal_set,4,2,False,False,16,1,1,1.0,,4,0.01
2707,36,branch,4,rpni_random,4,2,False,False,16,1,1,1.0,,8,0.014
2707,36,branch,4,rpni_near_miss,4,3,False,False,16,1,1,1.0,,12,0.016
2707,36,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,10,0.027
2707,36,branch,8,goal_set,4,2,False,False,16,1,1,1.0,,8,0.012
2707,36,branch,8,rpni_random,4,2,False,False,16,1,1,1.0,,16,0.019
2707,36,branch,8,rpni_near_miss,4,3,False,False,16,1,1,1.0,,24,0.027
2707,36,branch,8,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,18,0.035
2707,36,branch,16,goal_set,4,2,False,False,16,1,1,1.0,,16,0.013
2707,36,branch,16,rpni_random,4,2,False,False,16,1,1,1.0,,32,0.034
2707,36,branch,16,rpni_near_miss,4,3,False,False,16,1,1,1.0,,48,0.041
2707,36,branch,16,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,34,0.06
2707,37,branch,2,goal_set,4,2,False,False,16,3,3,1.0,,2,0.004
2707,37,branch,2,rpni_random,4,2,False,False,16,3,3,1.0,,4,0.011
2707,37,branch,2,rpni_near_miss,4,3,False,False,16,3,3,1.0,,6,0.018
2707,37,branch,2,rpni_counterexample,4,3,False,True,16,12,12,1.0,2,6,0.027
2707,37,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.003
2707,37,branch,4,rpni_random,4,3,False,False,16,2,2,1.0,,8,0.008
2707,37,branch,4,rpni_near_miss,4,4,False,False,16,2,2,1.0,,12,0.013
2707,37,branch,4,rpni_counterexample,4,4,False,True,16,5,5,1.0,8,16,0.058
2707,37,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.005
2707,37,branch,8,rpni_random,4,3,False,False,16,2,2,1.0,,16,0.016
2707,37,branch,8,rpni_near_miss,4,4,False,False,16,2,2,1.0,,24,0.017
2707,37,branch,8,rpni_counterexample,4,4,False,True,16,4,4,1.0,16,32,0.21
2707,37,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.003
2707,37,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.027
2707,37,branch,16,rpni_near_miss,4,4,False,False,16,3,3,1.0,,48,0.039
2707,37,branch,16,rpni_counterexample,4,4,False,True,16,10,10,1.0,8,40,0.203
2707,38,branch,2,goal_set,4,2,False,True,16,0,0,,,2,0.004
2707,38,branch,2,rpni_random,4,3,False,True,16,1,1,1.0,,4,0.007
2707,38,branch,2,rpni_near_miss,4,3,False,True,16,5,5,1.0,,6,0.01
2707,38,branch,2,rpni_counterexample,4,3,False,True,16,1,1,1.0,0,4,0.008
2707,38,branch,4,goal_set,4,2,False,True,16,0,0,,,4,0.004
2707,38,branch,4,rpni_random,4,3,False,True,16,1,1,1.0,,8,0.011
2707,38,branch,4,rpni_near_miss,4,3,False,True,16,8,8,1.0,,12,0.018
2707,38,branch,4,rpni_counterexample,4,3,False,True,16,1,1,1.0,0,8,0.01
2707,38,branch,8,goal_set,4,2,False,True,16,0,0,,,8,0.005
2707,38,branch,8,rpni_random,4,3,False,True,16,1,1,1.0,,16,0.016
2707,38,branch,8,rpni_near_miss,4,3,False,True,16,8,8,1.0,,24,0.021
2707,38,branch,8,rpni_counterexample,4,3,False,True,16,1,1,1.0,0,16,0.015
2707,38,branch,16,goal_set,4,2,False,True,16,0,0,,,16,0.004
2707,38,branch,16,rpni_random,4,3,False,True,16,1,1,1.0,,32,0.024
2707,38,branch,16,rpni_near_miss,4,4,False,True,16,4,4,1.0,,48,0.037
2707,38,branch,16,rpni_counterexample,4,3,False,True,16,1,1,1.0,0,32,0.022
2707,39,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.012
2707,39,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.01
2707,39,branch,2,rpni_near_miss,4,3,False,True,16,16,16,1.0,,6,0.021
2707,39,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,1,5,0.023
2707,39,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.009
2707,39,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.012
2707,39,branch,4,rpni_near_miss,4,3,False,True,16,16,16,1.0,,12,0.031
2707,39,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,1,9,0.023
2707,39,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.007
2707,39,branch,8,rpni_random,4,3,False,False,16,0,0,,,16,0.017
2707,39,branch,8,rpni_near_miss,4,3,False,True,16,16,16,1.0,,24,0.026
2707,39,branch,8,rpni_counterexample,4,3,False,True,16,4,4,1.0,9,25,0.094
2707,39,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.012
2707,39,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.032
2707,39,branch,16,rpni_near_miss,4,3,False,True,16,16,16,1.0,,48,0.03
2707,39,branch,16,rpni_counterexample,4,4,False,True,16,4,4,1.0,7,39,0.146
2707,40,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.008
2707,40,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.011
2707,40,branch,2,rpni_near_miss,4,3,False,True,16,13,13,1.0,,6,0.021
2707,40,branch,2,rpni_counterexample,4,3,False,True,16,13,13,1.0,4,8,0.029
2707,40,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.01
2707,40,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.013
2707,40,branch,4,rpni_near_miss,4,3,False,False,16,1,1,1.0,,12,0.013
2707,40,branch,4,rpni_counterexample,4,3,False,True,16,13,13,1.0,3,11,0.042
2707,40,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.012
2707,40,branch,8,rpni_random,4,2,False,False,16,0,0,,,16,0.014
2707,40,branch,8,rpni_near_miss,4,4,False,False,16,1,1,1.0,,24,0.023
2707,40,branch,8,rpni_counterexample,4,4,False,True,16,8,8,1.0,5,21,0.069
2707,40,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.008
2707,40,branch,16,rpni_random,4,2,False,False,16,0,0,,,32,0.023
2707,40,branch,16,rpni_near_miss,4,4,False,False,16,1,1,1.0,,48,0.027
2707,40,branch,16,rpni_counterexample,4,4,False,True,16,4,4,1.0,9,41,0.201
2707,41,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.007
2707,41,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.01
2707,41,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.012
2707,41,branch,2,rpni_counterexample,4,3,False,False,16,16,16,1.0,17,20,0.082
2707,41,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.008
2707,41,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.013
2707,41,branch,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.012
2707,41,branch,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.11
2707,41,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.009
2707,41,branch,8,rpni_random,4,2,False,False,16,0,0,,,16,0.019
2707,41,branch,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.026
2707,41,branch,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.22
2707,41,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.009
2707,41,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.024
2707,41,branch,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.029
2707,41,branch,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.412
2707,42,branch,2,goal_set,4,2,False,False,16,1,1,1.0,,2,0.007
2707,42,branch,2,rpni_random,4,2,False,False,16,1,1,1.0,,4,0.011
2707,42,branch,2,rpni_near_miss,4,4,False,False,16,14,14,1.0,,6,0.016
2707,42,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,6,0.028
2707,42,branch,4,goal_set,4,2,False,False,16,1,1,1.0,,4,0.008
2707,42,branch,4,rpni_random,4,2,False,False,16,1,1,1.0,,8,0.015
2707,42,branch,4,rpni_near_miss,4,3,False,True,16,16,16,1.0,,12,0.029
2707,42,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,3,11,0.078
2707,42,branch,8,goal_set,4,2,False,False,16,1,1,1.0,,8,0.013
2707,42,branch,8,rpni_random,4,2,False,False,16,1,1,1.0,,16,0.025
2707,42,branch,8,rpni_near_miss,4,3,False,True,16,16,16,1.0,,24,0.054
2707,42,branch,8,rpni_counterexample,4,3,False,True,16,16,16,1.0,1,17,0.064
2707,42,branch,16,goal_set,4,2,False,False,16,1,1,1.0,,16,0.018
2707,42,branch,16,rpni_random,4,3,False,False,16,1,1,1.0,,32,0.064
2707,42,branch,16,rpni_near_miss,4,3,False,False,16,1,1,1.0,,48,0.06
2707,42,branch,16,rpni_counterexample,4,4,False,True,16,16,16,1.0,10,42,0.325
2707,43,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.008
2707,43,branch,2,rpni_random,4,3,False,True,16,16,16,1.0,,4,0.027
2707,43,branch,2,rpni_near_miss,4,3,False,True,16,16,16,1.0,,6,0.027
2707,43,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,0,4,0.025
2707,43,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.011
2707,43,branch,4,rpni_random,4,3,False,True,16,16,16,1.0,,8,0.03
2707,43,branch,4,rpni_near_miss,4,3,False,True,16,16,16,1.0,,12,0.031
2707,43,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,0,8,0.036
2707,43,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.011
2707,43,branch,8,rpni_random,4,3,False,True,16,16,16,1.0,,16,0.04
2707,43,branch,8,rpni_near_miss,4,3,False,True,16,16,16,1.0,,24,0.036
2707,43,branch,8,rpni_counterexample,4,3,False,True,16,16,16,1.0,0,16,0.039
2707,43,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.01
2707,43,branch,16,rpni_random,4,4,False,False,16,0,0,,,32,0.043
2707,43,branch,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.047
2707,43,branch,16,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,34,0.088
2707,44,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.009
2707,44,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.009
2707,44,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.015
2707,44,branch,2,rpni_counterexample,4,3,False,True,16,1,1,1.0,2,6,0.02
2707,44,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.01
2707,44,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.013
2707,44,branch,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.013
2707,44,branch,4,rpni_counterexample,4,3,False,True,16,1,1,1.0,2,10,0.025
2707,44,branch,8,goal_set,4,2,False,False,16,1,1,1.0,,8,0.003
2707,44,branch,8,rpni_random,4,3,False,False,16,1,1,1.0,,16,0.016
2707,44,branch,8,rpni_near_miss,4,4,False,False,16,1,1,1.0,,24,0.019
2707,44,branch,8,rpni_counterexample,4,3,False,True,16,1,1,1.0,4,20,0.061
2707,44,branch,16,goal_set,4,2,False,False,16,1,1,1.0,,16,0.005
2707,44,branch,16,rpni_random,4,3,False,False,16,1,1,1.0,,32,0.037
2707,44,branch,16,rpni_near_miss,4,4,False,False,16,1,1,1.0,,48,0.041
2707,44,branch,16,rpni_counterexample,4,3,False,True,16,1,1,1.0,5,37,0.144
2707,45,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.004
2707,45,branch,2,rpni_random,4,3,False,False,16,0,0,,,4,0.01
2707,45,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.011
2707,45,branch,2,rpni_counterexample,4,4,False,False,16,5,5,1.0,17,20,0.074
2707,45,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.005
2707,45,branch,4,rpni_random,4,3,False,False,16,0,0,,,8,0.013
2707,45,branch,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.017
2707,45,branch,4,rpni_counterexample,4,4,False,True,16,1,1,1.0,8,16,0.051
2707,45,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.005
2707,45,branch,8,rpni_random,4,3,False,False,16,0,0,,,16,0.013
2707,45,branch,8,rpni_near_miss,4,4,False,False,16,0,0,,,24,0.016
2707,45,branch,8,rpni_counterexample,4,4,False,True,16,1,1,1.0,5,21,0.062
2707,45,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.006
2707,45,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.018
2707,45,branch,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.031
2707,45,branch,16,rpni_counterexample,4,4,False,True,16,1,1,1.0,5,37,0.115
2808,0,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.002
2808,0,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.004
2808,0,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.007
2808,0,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.048
2808,0,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.002
2808,0,sequence,4,rpni_random,4,3,False,False,16,1,1,1.0,,8,0.016
2808,0,sequence,4,rpni_near_miss,4,3,False,False,16,1,1,1.0,,12,0.015
2808,0,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.067
2808,0,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.002
2808,0,sequence,8,rpni_random,4,3,False,False,16,1,1,1.0,,16,0.013
2808,0,sequence,8,rpni_near_miss,4,3,False,False,16,1,1,1.0,,24,0.014
2808,0,sequence,8,rpni_counterexample,4,5,False,False,16,1,1,1.0,17,32,0.096
2808,0,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.002
2808,0,sequence,16,rpni_random,4,3,False,False,16,1,1,1.0,,32,0.013
2808,0,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.017
2808,0,sequence,16,rpni_counterexample,4,4,False,True,16,16,16,1.0,4,36,0.051
2808,1,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.002
2808,1,all_of,2,rpni_random,8,2,False,False,16,0,0,,,4,0.002
2808,1,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.003
2808,1,all_of,2,rpni_counterexample,8,4,False,False,16,1,1,1.0,17,20,0.047
2808,1,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.003
2808,1,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.009
2808,1,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.009
2808,1,all_of,4,rpni_counterexample,8,5,False,False,16,0,0,,17,24,0.073
2808,1,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.002
2808,1,all_of,8,rpni_random,8,4,False,False,16,0,0,,,16,0.009
2808,1,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.01
2808,1,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.116
2808,1,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.002
2808,1,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.015
2808,1,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.016
2808,1,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,0.219
2808,2,condition_then,2,goal_set,3,2,False,True,16,5,5,1.0,,2,0.006
2808,2,condition_then,2,rpni_random,3,2,False,True,16,5,5,1.0,,4,0.007
2808,2,condition_then,2,rpni_near_miss,3,3,False,True,16,5,5,1.0,,6,0.008
2808,2,condition_then,2,rpni_counterexample,3,2,False,True,16,5,5,1.0,0,4,0.009
2808,2,condition_then,4,goal_set,3,2,False,True,16,5,5,1.0,,4,0.006
2808,2,condition_then,4,rpni_random,3,2,False,True,16,5,5,1.0,,8,0.01
2808,2,condition_then,4,rpni_near_miss,3,3,False,True,16,5,5,1.0,,12,0.012
2808,2,condition_then,4,rpni_counterexample,3,2,False,True,16,5,5,1.0,0,8,0.007
2808,2,condition_then,8,goal_set,3,2,False,True,16,5,5,1.0,,8,0.004
2808,2,condition_then,8,rpni_random,3,3,False,True,16,5,5,1.0,,16,0.016
2808,2,condition_then,8,rpni_near_miss,3,3,False,True,16,5,5,1.0,,24,0.02
2808,2,condition_then,8,rpni_counterexample,3,3,False,True,16,5,5,1.0,0,16,0.015
2808,2,condition_then,16,goal_set,3,2,False,True,16,5,5,1.0,,16,0.006
2808,2,condition_then,16,rpni_random,3,3,False,True,16,5,5,1.0,,32,0.01
2808,2,condition_then,16,rpni_near_miss,3,4,False,True,16,5,5,1.0,,48,0.028
2808,2,condition_then,16,rpni_counterexample,3,3,False,True,16,5,5,1.0,0,32,0.015
2808,3,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.002
2808,3,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.006
2808,3,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.01
2808,3,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.082
2808,3,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.002
2808,3,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.007
2808,3,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.008
2808,3,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.101
2808,3,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.003
2808,3,sequence,8,rpni_random,4,4,False,False,16,0,0,,,16,0.011
2808,3,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.025
2808,3,sequence,8,rpni_counterexample,4,5,False,False,16,0,0,,17,32,0.17
2808,3,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.002
2808,3,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.024
2808,3,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.031
2808,3,sequence,16,rpni_counterexample,4,5,False,False,16,0,0,,17,48,0.273
2808,4,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.009
2808,4,all_of,2,rpni_random,8,2,False,False,16,0,0,,,4,0.009
2808,4,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.02
2808,4,all_of,2,rpni_counterexample,8,3,False,True,16,16,7,1.2208,5,9,0.04
2808,4,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.002
2808,4,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.018
2808,4,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.011
2808,4,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.097
2808,4,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.003
2808,4,all_of,8,rpni_random,8,4,False,False,16,0,0,,,16,0.014
2808,4,all_of,8,rpni_near_miss,8,3,False,False,16,0,0,,,24,0.013
2808,4,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.165
2808,4,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.004
2808,4,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.02
2808,4,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.021
2808,4,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.223
2808,5,condition_then,2,goal_set,3,2,False,False,16,3,3,1.0,,2,0.005
2808,5,condition_then,2,rpni_random,3,2,False,False,16,3,3,1.0,,4,0.007
2808,5,condition_then,2,rpni_near_miss,3,3,False,True,16,6,6,1.0,,6,0.012
2808,5,condition_then,2,rpni_counterexample,3,3,False,True,16,6,6,1.0,1,5,0.015
2808,5,condition_then,4,goal_set,3,2,False,False,16,3,3,1.0,,4,0.005
2808,5,condition_then,4,rpni_random,3,2,False,False,16,3,3,1.0,,8,0.007
2808,5,condition_then,4,rpni_near_miss,3,3,False,True,16,6,6,1.0,,12,0.013
2808,5,condition_then,4,rpni_counterexample,3,3,False,True,16,6,6,1.0,1,9,0.018
2808,5,condition_then,8,goal_set,3,2,False,False,16,3,3,1.0,,8,0.005
2808,5,condition_then,8,rpni_random,3,2,False,False,16,3,3,1.0,,16,0.011
2808,5,condition_then,8,rpni_near_miss,3,3,False,True,16,6,6,1.0,,24,0.02
2808,5,condition_then,8,rpni_counterexample,3,3,False,True,16,6,6,1.0,1,17,0.024
2808,5,condition_then,16,goal_set,3,2,False,False,16,3,3,1.0,,16,0.008
2808,5,condition_then,16,rpni_random,3,5,False,False,16,3,3,1.0,,32,0.017
2808,5,condition_then,16,rpni_near_miss,3,3,False,True,16,3,3,1.0,,48,0.019
2808,5,condition_then,16,rpni_counterexample,3,3,False,True,16,3,3,1.0,1,33,0.035
2808,6,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.004
2808,6,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.005
2808,6,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.015
2808,6,sequence,2,rpni_counterexample,4,3,False,False,16,0,0,,17,20,0.067
2808,6,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.003
2808,6,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.007
2808,6,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.019
2808,6,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.099
2808,6,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.005
2808,6,sequence,8,rpni_random,4,2,False,False,16,0,0,,,16,0.007
2808,6,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.029
2808,6,sequence,8,rpni_counterexample,4,4,False,True,16,16,16,1.0,15,31,0.141
2808,6,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.005
2808,6,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.018
2808,6,sequence,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.027
2808,6,sequence,16,rpni_counterexample,4,4,False,True,16,16,16,1.0,14,46,0.195
2808,7,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.002
2808,7,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.005
2808,7,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.005
2808,7,all_of,2,rpni_counterexample,8,5,False,False,16,0,0,,17,20,0.057
2808,7,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.002
2808,7,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.006
2808,7,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.006
2808,7,all_of,4,rpni_counterexample,8,5,False,False,16,0,0,,17,24,0.081
2808,7,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.002
2808,7,all_of,8,rpni_random,8,4,False,False,16,0,0,,,16,0.017
2808,7,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.016
2808,7,all_of,8,rpni_counterexample,8,6,False,False,16,0,0,,17,32,0.139
2808,7,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.002
2808,7,all_of,16,rpni_random,8,5,False,False,16,0,0,,,32,0.014
2808,7,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.019
