slip,seed,task_id,task_type,planner,replicate,success,steps,exploration_steps,states_added,model_changes,builds,failure_reason,seconds
0.1,2101,17,condition_then,linear,2,True,14,0,0,0,1,success,0.01
0.1,2101,17,condition_then,shortest,2,True,16,0,0,0,1,success,0.005
0.1,2101,17,condition_then,linear,3,True,11,0,0,1,2,success,0.018
0.1,2101,17,condition_then,shortest,3,True,11,0,0,1,2,success,0.011
0.1,2101,18,sequence,linear,1,True,356,324,2,102,104,success,0.308
0.1,2101,18,sequence,shortest,1,True,28,0,0,1,2,success,0.012
0.1,2101,18,sequence,linear,2,True,32,0,0,1,2,success,0.029
0.1,2101,18,sequence,shortest,2,True,35,0,0,3,4,success,0.025
0.1,2101,18,sequence,linear,3,True,29,1,1,2,4,success,0.035
0.1,2101,18,sequence,shortest,3,True,31,0,0,2,3,success,0.028
0.1,2101,19,all_of,linear,1,True,27,0,0,1,2,success,0.046
0.1,2101,19,all_of,shortest,1,True,27,0,0,0,1,success,0.019
0.1,2101,19,all_of,linear,2,True,326,313,0,77,78,success,0.344
0.1,2101,19,all_of,shortest,2,True,33,3,0,4,5,success,0.063
0.1,2101,19,all_of,linear,3,True,27,0,0,1,2,success,0.047
0.1,2101,19,all_of,shortest,3,True,31,0,0,1,2,success,0.03
0.1,2101,20,condition_then,linear,1,True,7,0,0,0,1,success,0.008
0.1,2101,20,condition_then,shortest,1,True,7,0,0,0,1,success,0.005
0.1,2101,20,condition_then,linear,2,True,9,0,0,1,2,success,0.012
0.1,2101,20,condition_then,shortest,2,True,9,0,0,1,2,success,0.009
0.1,2101,20,condition_then,linear,3,True,13,0,0,1,2,success,0.014
0.1,2101,20,condition_then,shortest,3,True,13,0,0,1,2,success,0.008
0.1,2101,21,sequence,linear,1,True,38,8,0,9,10,success,0.035
0.1,2101,21,sequence,shortest,1,True,37,8,0,10,11,success,0.03
0.1,2101,21,sequence,linear,2,True,39,7,0,8,9,success,0.041
0.1,2101,21,sequence,shortest,2,True,47,7,0,10,11,success,0.043
0.1,2101,21,sequence,linear,3,True,43,7,0,8,9,success,0.038
0.1,2101,21,sequence,shortest,3,True,48,7,0,9,10,success,0.033
0.1,2101,22,all_of,linear,1,True,289,262,2,82,82,success,0.285
0.1,2101,22,all_of,shortest,1,True,289,264,2,83,83,success,0.278
0.1,2101,22,all_of,linear,2,True,39,7,0,10,10,success,0.095
0.1,2101,22,all_of,shortest,2,True,47,7,0,10,10,success,0.065
0.1,2101,22,all_of,linear,3,True,33,7,0,9,9,success,0.073
0.1,2101,22,all_of,shortest,3,True,35,7,0,8,8,success,0.05
0.1,2101,23,condition_then,linear,1,True,19,0,0,1,2,success,0.015
0.1,2101,23,condition_then,shortest,1,True,15,0,0,2,3,success,0.012
0.1,2101,23,condition_then,linear,2,True,36,0,0,2,3,success,0.018
0.1,2101,23,condition_then,shortest,2,True,30,0,0,1,2,success,0.01
0.1,2101,23,condition_then,linear,3,True,25,0,0,2,3,success,0.02
0.1,2101,23,condition_then,shortest,3,True,39,0,0,3,4,success,0.02
0.1,2101,24,sequence,linear,1,True,28,0,0,0,1,success,0.011
0.1,2101,24,sequence,shortest,1,True,28,0,0,0,1,success,0.007
0.1,2101,24,sequence,linear,2,True,28,0,0,0,1,success,0.01
0.1,2101,24,sequence,shortest,2,True,27,0,0,0,1,success,0.007
0.1,2101,24,sequence,linear,3,True,28,0,0,0,1,success,0.01
0.1,2101,24,sequence,shortest,3,True,28,0,0,0,1,success,0.006
0.1,2101,25,all_of,linear,1,True,23,0,0,0,1,success,0.023
0.1,2101,25,all_of,shortest,1,True,23,0,0,0,1,success,0.016
0.1,2101,25,all_of,linear,2,True,22,0,0,1,2,success,0.041
0.1,2101,25,all_of,shortest,2,True,25,0,0,1,2,success,0.024
0.1,2101,25,all_of,linear,3,True,19,0,0,0,1,success,0.023
0.1,2101,25,all_of,shortest,3,True,19,0,0,0,1,success,0.014
0.1,2101,26,condition_then,linear,1,True,16,0,0,0,1,success,0.008
0.1,2101,26,condition_then,shortest,1,True,22,0,0,0,1,success,0.004
0.1,2101,26,condition_then,linear,2,True,18,0,0,0,1,success,0.007
0.1,2101,26,condition_then,shortest,2,True,39,0,0,1,2,success,0.008
0.1,2101,26,condition_then,linear,3,True,17,0,0,0,1,success,0.008
0.1,2101,26,condition_then,shortest,3,True,16,0,0,0,1,success,0.004
0.1,2101,27,sequence,linear,1,True,75,46,2,20,21,success,0.114
0.1,2101,27,sequence,shortest,1,True,75,46,2,20,21,success,0.109
0.1,2101,27,sequence,linear,2,True,419,402,1,108,109,success,0.674
0.1,2101,27,sequence,shortest,2,True,419,402,1,108,109,success,0.684
0.1,2101,27,sequence,linear,3,True,328,294,2,85,86,success,0.526
0.1,2101,27,sequence,shortest,3,True,328,294,2,85,86,success,0.532
0.1,2101,28,all_of,linear,1,True,18,0,0,0,1,success,0.023
0.1,2101,28,all_of,shortest,1,True,22,0,0,1,2,success,0.023
0.1,2101,28,all_of,linear,2,True,19,0,0,0,1,success,0.022
0.1,2101,28,all_of,shortest,2,True,22,0,0,1,2,success,0.021
0.1,2101,28,all_of,linear,3,True,18,0,0,0,1,success,0.022
0.1,2101,28,all_of,shortest,3,True,20,0,0,1,2,success,0.026
0.1,2101,29,condition_then,linear,1,True,10,0,0,0,1,success,0.007
0.1,2101,29,condition_then,shortest,1,True,10,0,0,0,1,success,0.004
0.1,2101,29,condition_then,linear,2,True,8,0,0,0,1,success,0.007
0.1,2101,29,condition_then,shortest,2,True,8,0,0,0,1,success,0.004
0.1,2101,29,condition_then,linear,3,True,8,0,0,0,1,success,0.009
0.1,2101,29,condition_then,shortest,3,True,8,0,0,0,1,success,0.005
0.1,2101,30,sequence,linear,1,True,44,1,0,5,6,success,0.036
0.1,2101,30,sequence,shortest,1,True,53,0,0,3,4,success,0.02
0.1,2101,30,sequence,linear,2,True,31,0,0,1,2,success,0.021
0.1,2101,30,sequence,shortest,2,True,31,0,0,1,2,success,0.015
0.1,2101,30,sequence,linear,3,True,27,0,0,1,2,success,0.021
0.1,2101,30,sequence,shortest,3,True,25,0,0,0,1,success,0.008
0.1,2101,31,all_of,linear,1,True,49,2,0,6,7,success,0.086
0.1,2101,31,all_of,shortest,1,True,25,0,0,1,2,success,0.029
0.1,2101,31,all_of,linear,2,True,76,8,0,11,12,success,0.065
0.1,2101,31,all_of,shortest,2,True,26,0,0,1,2,success,0.032
0.1,2101,31,all_of,linear,3,True,53,2,0,7,8,success,0.073
0.1,2101,31,all_of,shortest,3,True,30,0,0,1,2,success,0.034
0.1,2101,32,condition_then,linear,1,True,11,0,0,0,1,success,0.008
0.1,2101,32,condition_then,shortest,1,True,14,0,0,1,2,success,0.006
0.1,2101,32,condition_then,linear,2,True,12,0,0,0,1,success,0.006
0.1,2101,32,condition_then,shortest,2,True,16,0,0,1,2,success,0.01
0.1,2101,32,condition_then,linear,3,True,11,0,0,0,1,success,0.006
0.1,2101,32,condition_then,shortest,3,True,14,0,0,1,2,success,0.008
0.1,2101,33,sequence,linear,1,True,28,0,0,0,1,success,0.015
0.1,2101,33,sequence,shortest,1,True,28,0,0,0,1,success,0.008
0.1,2101,33,sequence,linear,2,True,33,0,0,0,1,success,0.012
0.1,2101,33,sequence,shortest,2,True,33,0,0,0,1,success,0.01
0.1,2101,33,sequence,linear,3,True,28,0,0,0,1,success,0.012
0.1,2101,33,sequence,shortest,3,True,28,0,0,0,1,success,0.007
0.1,2101,34,all_of,linear,1,True,18,0,0,0,1,success,0.024
0.1,2101,34,all_of,shortest,1,True,19,0,0,0,1,success,0.024
0.1,2101,34,all_of,linear,2,True,18,0,0,0,1,success,0.028
0.1,2101,34,all_of,shortest,2,True,17,0,0,0,1,success,0.021
0.1,2101,34,all_of,linear,3,True,20,0,0,0,1,success,0.027
0.1,2101,34,all_of,shortest,3,True,23,0,0,1,2,success,0.02
0.1,2101,35,condition_then,linear,1,True,17,0,0,0,1,success,0.011
0.1,2101,35,condition_then,shortest,1,True,14,0,0,0,1,success,0.007
0.1,2101,35,condition_then,linear,2,True,15,0,0,0,1,success,0.008
0.1,2101,35,condition_then,shortest,2,True,19,0,0,1,2,success,0.01
0.1,2101,35,condition_then,linear,3,True,20,0,0,1,2,success,0.014
0.1,2101,35,condition_then,shortest,3,True,17,0,0,0,1,success,0.005
0.1,2101,36,branch,linear,1,True,9,0,0,0,1,success,0.016
0.1,2101,36,branch,shortest,1,True,9,0,0,0,1,success,0.006
0.1,2101,36,branch,linear,2,True,13,0,0,1,2,success,0.021
0.1,2101,36,branch,shortest,2,True,13,0,0,1,2,success,0.009
0.1,2101,36,branch,linear,3,True,11,0,0,1,2,success,0.022
0.1,2101,36,branch,shortest,3,True,11,0,0,1,2,success,0.018
0.1,2101,37,branch,linear,1,True,26,0,0,5,6,success,0.049
0.1,2101,37,branch,shortest,1,True,20,0,0,1,2,success,0.015
0.1,2101,37,branch,linear,2,True,24,0,0,2,3,success,0.032
0.1,2101,37,branch,shortest,2,True,27,0,0,2,3,success,0.025
0.1,2101,37,branch,linear,3,True,24,0,0,2,3,success,0.036
0.1,2101,37,branch,shortest,3,True,24,0,0,0,1,success,0.011
0.1,2101,38,branch,linear,1,True,8,0,0,0,1,success,0.009
0.1,2101,38,branch,shortest,1,True,8,0,0,0,1,success,0.01
0.1,2101,38,branch,linear,2,True,12,0,0,1,2,success,0.021
0.1,2101,38,branch,shortest,2,True,12,0,0,1,2,success,0.019
0.1,2101,38,branch,linear,3,True,10,0,0,0,1,success,0.014
0.1,2101,38,branch,shortest,3,True,16,0,0,0,1,success,0.006
0.1,2101,39,branch,linear,1,True,10,0,0,0,1,success,0.016
0.1,2101,39,branch,shortest,1,True,10,0,0,0,1,success,0.006
0.1,2101,39,branch,linear,2,True,9,0,0,0,1,success,0.011
0.1,2101,39,branch,shortest,2,True,9,0,0,0,1,success,0.008
0.1,2101,39,branch,linear,3,True,10,0,0,0,1,success,0.009
0.1,2101,39,branch,shortest,3,True,10,0,0,0,1,success,0.008
0.1,2101,40,branch,linear,1,True,8,0,0,0,1,success,0.009
0.1,2101,40,branch,shortest,1,True,8,0,0,0,1,success,0.009
0.1,2101,40,branch,linear,2,True,8,0,0,0,1,success,0.011
0.1,2101,40,branch,shortest,2,True,8,0,0,0,1,success,0.006
0.1,2101,40,branch,linear,3,True,8,0,0,0,1,success,0.013
0.1,2101,40,branch,shortest,3,True,8,0,0,0,1,success,0.008
0.1,2101,41,branch,linear,1,True,17,0,0,1,2,success,0.022
0.1,2101,41,branch,shortest,1,True,16,0,0,0,1,success,0.006
0.1,2101,41,branch,linear,2,True,29,0,0,2,3,success,0.022
0.1,2101,41,branch,shortest,2,True,21,0,0,1,2,success,0.01
0.1,2101,41,branch,linear,3,True,15,0,0,1,2,success,0.019
0.1,2101,41,branch,shortest,3,True,10,0,0,0,1,success,0.006
0.1,2101,42,branch,linear,1,True,10,0,0,0,1,success,0.01
0.1,2101,42,branch,shortest,1,True,10,0,0,0,1,success,0.008
0.1,2101,42,branch,linear,2,True,13,0,0,0,1,success,0.013
0.1,2101,42,branch,shortest,2,True,13,0,0,0,1,success,0.007
0.1,2101,42,branch,linear,3,True,11,0,0,0,1,success,0.009
0.1,2101,42,branch,shortest,3,True,15,0,0,0,1,success,0.006
0.1,2101,43,branch,linear,1,True,13,0,0,0,1,success,0.009
0.1,2101,43,branch,shortest,1,True,13,0,0,0,1,success,0.012
0.1,2101,43,branch,linear,2,True,13,0,0,0,1,success,0.011
0.1,2101,43,branch,shortest,2,True,13,0,0,0,1,success,0.008
0.1,2101,43,branch,linear,3,True,11,0,0,0,1,success,0.012
0.1,2101,43,branch,shortest,3,True,11,0,0,0,1,success,0.007
0.1,2101,44,branch,linear,1,True,23,0,0,1,2,success,0.016
0.1,2101,44,branch,shortest,1,True,23,0,0,1,2,success,0.023
0.1,2101,44,branch,linear,2,True,17,0,0,1,2,success,0.019
0.1,2101,44,branch,shortest,2,True,17,0,0,1,2,success,0.011
0.1,2101,44,branch,linear,3,True,17,0,0,1,2,success,0.016
0.1,2101,44,branch,shortest,3,True,17,0,0,1,2,success,0.011
0.1,2101,45,branch,linear,1,True,9,0,0,0,1,success,0.011
0.1,2101,45,branch,shortest,1,True,9,0,0,0,1,success,0.007
0.1,2101,45,branch,linear,2,True,9,0,0,0,1,success,0.015
0.1,2101,45,branch,shortest,2,True,9,0,0,0,1,success,0.006
0.1,2101,45,branch,linear,3,True,9,0,0,0,1,success,0.009
0.1,2101,45,branch,shortest,3,True,9,0,0,0,1,success,0.008
0.2,2101,0,sequence,linear,1,True,26,0,0,2,3,success,0.029
0.2,2101,0,sequence,shortest,1,True,26,0,0,0,1,success,0.007
0.2,2101,0,sequence,linear,2,True,32,1,1,3,5,success,0.026
0.2,2101,0,sequence,shortest,2,True,34,1,1,3,5,success,0.018
0.2,2101,0,sequence,linear,3,True,38,0,0,3,4,success,0.031
0.2,2101,0,sequence,shortest,3,True,47,0,0,2,3,success,0.016
0.2,2101,1,all_of,linear,1,True,111,78,0,28,29,success,0.224
0.2,2101,1,all_of,shortest,1,True,30,0,0,3,4,success,0.043
0.2,2101,1,all_of,linear,2,True,18,0,0,1,2,success,0.032
0.2,2101,1,all_of,shortest,2,True,18,0,0,1,2,success,0.021
0.2,2101,1,all_of,linear,3,True,21,0,0,4,5,success,0.051
0.2,2101,1,all_of,shortest,3,True,20,0,0,2,3,success,0.029
0.2,2101,2,condition_then,linear,1,True,6,0,0,0,1,success,0.006
0.2,2101,2,condition_then,shortest,1,True,8,0,0,1,2,success,0.007
0.2,2101,2,condition_then,linear,2,True,8,0,0,1,2,success,0.012
0.2,2101,2,condition_then,shortest,2,True,8,0,0,0,1,success,0.004
0.2,2101,2,condition_then,linear,3,True,12,0,0,0,1,success,0.008
0.2,2101,2,condition_then,shortest,3,True,12,0,0,2,3,success,0.011
0.2,2101,3,sequence,linear,1,True,30,0,0,0,1,success,0.01
0.2,2101,3,sequence,shortest,1,True,32,0,0,0,1,success,0.007
0.2,2101,3,sequence,linear,2,True,28,0,0,1,2,success,0.021
0.2,2101,3,sequence,shortest,2,True,32,0,0,1,2,success,0.013
0.2,2101,3,sequence,linear,3,True,37,0,0,1,2,success,0.022
0.2,2101,3,sequence,shortest,3,True,55,0,0,1,2,success,0.014
0.2,2101,4,all_of,linear,1,True,27,0,0,2,3,success,0.061
0.2,2101,4,all_of,shortest,1,True,21,0,0,1,2,success,0.029
0.2,2101,4,all_of,linear,2,True,27,0,0,2,3,success,0.067
0.2,2101,4,all_of,shortest,2,True,21,0,0,2,3,success,0.036
0.2,2101,4,all_of,linear,3,True,25,0,0,0,1,success,0.024
0.2,2101,4,all_of,shortest,3,True,29,1,1,2,4,success,0.041
0.2,2101,5,condition_then,linear,1,True,9,0,0,0,1,success,0.006
0.2,2101,5,condition_then,shortest,1,True,9,0,0,0,1,success,0.004
0.2,2101,5,condition_then,linear,2,True,30,3,1,6,8,success,0.028
0.2,2101,5,condition_then,shortest,2,True,19,2,1,2,4,success,0.007
0.2,2101,5,condition_then,linear,3,True,14,0,0,0,1,success,0.006
0.2,2101,5,condition_then,shortest,3,True,14,0,0,0,1,success,0.004
0.2,2101,6,sequence,linear,1,True,40,2,0,6,7,success,0.033
0.2,2101,6,sequence,shortest,1,True,40,2,0,6,7,success,0.023
0.2,2101,6,sequence,linear,2,True,20,0,0,1,2,success,0.017
0.2,2101,6,sequence,shortest,2,True,20,0,0,1,2,success,0.012
0.2,2101,6,sequence,linear,3,True,26,2,0,4,5,success,0.027
0.2,2101,6,sequence,shortest,3,True,26,2,0,4,5,success,0.018
0.2,2101,7,all_of,linear,1,True,15,0,0,0,2,success,0.042
0.2,2101,7,all_of,shortest,1,True,15,0,0,0,1,success,0.024
0.2,2101,7,all_of,linear,2,True,11,0,0,0,1,success,0.027
0.2,2101,7,all_of,shortest,2,True,11,0,0,0,1,success,0.018
0.2,2101,7,all_of,linear,3,True,11,0,0,0,1,success,0.025
0.2,2101,7,all_of,shortest,3,True,11,0,0,0,1,success,0.018
0.2,2101,8,condition_then,linear,1,True,3,0,0,0,1,success,0.007
0.2,2101,8,condition_then,shortest,1,True,3,0,0,0,1,success,0.005
0.2,2101,8,condition_then,linear,2,True,3,0,0,0,1,success,0.008
0.2,2101,8,condition_then,shortest,2,True,3,0,0,0,1,success,0.005
0.2,2101,8,condition_then,linear,3,True,5,0,0,0,1,success,0.006
0.2,2101,8,condition_then,shortest,3,True,5,0,0,0,1,success,0.006
0.2,2101,9,sequence,linear,1,True,601,555,12,183,184,success,0.862
0.2,2101,9,sequence,shortest,1,True,561,536,10,160,162,success,0.813
0.2,2101,9,sequence,linear,2,True,535,479,8,144,145,success,1.019
0.2,2101,9,sequence,shortest,2,True,536,482,9,145,146,success,0.849
0.2,2101,9,sequence,linear,3,True,555,500,11,163,164,success,0.903
0.2,2101,9,sequence,shortest,3,True,734,682,12,209,210,success,1.025
0.2,2101,10,all_of,linear,1,True,100,72,6,29,30,success,0.237
0.2,2101,10,all_of,shortest,1,True,102,72,6,30,31,success,0.221
0.2,2101,10,all_of,linear,2,True,540,512,11,142,143,success,1.479
0.2,2101,10,all_of,shortest,2,True,532,512,11,141,142,success,1.718
0.2,2101,10,all_of,linear,3,True,320,290,5,94,96,success,1.466
0.2,2101,10,all_of,shortest,3,True,310,290,5,94,96,success,2.767
0.2,2101,11,condition_then,linear,1,True,14,0,0,0,1,success,0.015
0.2,2101,11,condition_then,shortest,1,True,14,0,0,0,1,success,0.013
0.2,2101,11,condition_then,linear,2,True,23,0,0,2,3,success,0.041
0.2,2101,11,condition_then,shortest,2,True,23,0,0,2,3,success,0.022
0.2,2101,11,condition_then,linear,3,True,14,0,0,0,1,success,0.017
0.2,2101,11,condition_then,shortest,3,True,14,0,0,0,1,success,0.014
0.2,2101,12,sequence,linear,1,True,27,0,0,0,1,success,0.023
0.2,2101,12,sequence,shortest,1,True,27,0,0,0,1,success,0.012
0.2,2101,12,sequence,linear,2,True,27,0,0,1,2,success,0.041
0.2,2101,12,sequence,shortest,2,True,27,0,0,2,3,success,0.031
0.2,2101,12,sequence,linear,3,True,53,15,0,17,18,success,0.101
0.2,2101,12,sequence,shortest,3,True,23,0,0,1,2,success,0.024
0.2,2101,13,all_of,linear,1,True,15,0,0,0,1,success,0.045
0.2,2101,13,all_of,shortest,1,True,15,0,0,0,1,success,0.033
0.2,2101,13,all_of,linear,2,True,15,0,0,0,1,success,0.039
0.2,2101,13,all_of,shortest,2,True,15,0,0,0,1,success,0.034
0.2,2101,13,all_of,linear,3,True,19,0,0,0,1,success,0.052
0.2,2101,13,all_of,shortest,3,True,19,0,0,0,1,success,0.035
0.2,2101,14,condition_then,linear,1,True,6,0,0,1,2,success,0.026
0.2,2101,14,condition_then,shortest,1,True,6,0,0,1,2,success,0.013
0.2,2101,14,condition_then,linear,2,True,88,9,0,17,18,success,0.173
0.2,2101,14,condition_then,shortest,2,True,565,476,10,169,170,success,1.083
0.2,2101,14,condition_then,linear,3,True,17,0,0,3,4,success,0.061
0.2,2101,14,condition_then,shortest,3,True,11,0,0,1,2,success,0.02
0.2,2101,15,sequence,linear,1,True,33,0,0,5,6,success,0.109
0.2,2101,15,sequence,shortest,1,True,35,0,0,6,7,success,0.097
0.2,2101,15,sequence,linear,2,True,31,0,0,2,3,success,0.05
0.2,2101,15,sequence,shortest,2,True,30,0,0,2,3,success,0.046
0.2,2101,15,sequence,linear,3,True,23,0,0,0,1,success,0.025
0.2,2101,15,sequence,shortest,3,True,29,0,0,3,4,success,0.07
0.2,2101,16,all_of,linear,1,True,19,0,0,1,2,success,0.09
0.2,2101,16,all_of,shortest,1,True,20,0,0,0,1,success,0.041
0.2,2101,16,all_of,linear,2,True,29,0,0,3,4,success,0.159
0.2,2101,16,all_of,shortest,2,True,35,0,0,4,5,success,0.163
0.2,2101,16,all_of,linear,3,True,32,0,0,3,4,success,0.202
0.2,2101,16,all_of,shortest,3,True,32,0,0,3,4,success,0.177
0.2,2101,17,condition_then,linear,1,True,24,0,0,1,2,success,0.029
0.2,2101,17,condition_then,shortest,1,True,23,0,0,0,1,success,0.017
0.2,2101,17,condition_then,linear,2,True,16,0,0,1,2,success,0.024
0.2,2101,17,condition_then,shortest,2,True,16,0,0,0,1,success,0.017
0.2,2101,17,condition_then,linear,3,True,22,0,0,3,4,success,0.053
0.2,2101,17,condition_then,shortest,3,True,22,0,0,2,3,success,0.03
0.2,2101,18,sequence,linear,1,True,114,100,6,38,39,success,0.189
0.2,2101,18,sequence,shortest,1,True,114,100,6,38,39,success,0.197
0.2,2101,18,sequence,linear,2,True,495,484,12,171,172,success,0.797
0.2,2101,18,sequence,shortest,2,True,495,484,12,171,172,success,1.112
0.2,2101,18,sequence,linear,3,True,432,416,7,141,142,success,0.732
0.2,2101,18,sequence,shortest,3,True,437,416,7,142,143,success,0.751
0.2,2101,19,all_of,linear,1,True,320,317,8,113,114,success,1.268
0.2,2101,19,all_of,shortest,1,True,320,317,8,113,114,success,1.677
0.2,2101,19,all_of,linear,2,True,265,262,6,61,63,success,1.054
0.2,2101,19,all_of,shortest,2,True,265,262,6,61,63,success,1.143
0.2,2101,19,all_of,linear,3,True,432,424,11,126,127,success,2.862
0.2,2101,19,all_of,shortest,3,True,432,424,11,126,127,success,1.707
0.2,2101,20,condition_then,linear,1,True,14,0,0,2,3,success,0.032
0.2,2101,20,condition_then,shortest,1,True,14,0,0,0,1,success,0.007
0.2,2101,20,condition_then,linear,2,True,9,0,0,0,1,success,0.013
0.2,2101,20,condition_then,shortest,2,True,9,0,0,0,1,success,0.011
0.2,2101,20,condition_then,linear,3,True,17,0,0,1,2,success,0.038
0.2,2101,20,condition_then,shortest,3,True,15,0,0,2,3,success,0.026
0.2,2101,21,sequence,linear,1,True,36,0,0,2,3,success,0.042
0.2,2101,21,sequence,shortest,1,True,34,0,0,1,2,success,0.02
0.2,2101,21,sequence,linear,2,True,415,362,9,122,123,success,0.698
0.2,2101,21,sequence,shortest,2,True,416,362,9,124,125,success,0.804
0.2,2101,21,sequence,linear,3,True,28,0,0,2,3,success,0.059
0.2,2101,21,sequence,shortest,3,True,29,0,0,2,3,success,0.035
0.2,2101,22,all_of,linear,1,True,27,0,0,1,2,success,0.069
0.2,2101,22,all_of,shortest,1,True,27,0,0,2,3,success,0.055
0.2,2101,22,all_of,linear,2,True,27,0,0,0,1,success,0.05
0.2,2101,22,all_of,shortest,2,True,27,0,0,0,1,success,0.04
0.2,2101,22,all_of,linear,3,True,48,0,0,5,6,success,0.23
0.2,2101,22,all_of,shortest,3,True,25,0,0,2,3,success,0.115
0.2,2101,23,condition_then,linear,1,True,24,0,0,4,5,success,0.069
0.2,2101,23,condition_then,shortest,1,True,16,0,0,1,2,success,0.018
0.2,2101,23,condition_then,linear,2,True,17,0,0,1,2,success,0.027
0.2,2101,23,condition_then,shortest,2,True,23,0,0,1,2,success,0.024
0.2,2101,23,condition_then,linear,3,True,14,0,0,1,2,success,0.021
0.2,2101,23,condition_then,shortest,3,True,15,0,0,1,2,success,0.012
0.2,2101,24,sequence,linear,1,True,27,0,0,0,1,success,0.018
0.2,2101,24,sequence,shortest,1,True,27,0,0,0,1,success,0.017
0.2,2101,24,sequence,linear,2,True,25,0,0,0,1,success,0.028
0.2,2101,24,sequence,shortest,2,True,25,0,0,0,1,success,0.017
0.2,2101,24,sequence,linear,3,True,24,0,0,0,1,success,0.018
0.2,2101,24,sequence,shortest,3,True,26,0,0,0,1,success,0.02
0.2,2101,25,all_of,linear,1,True,22,0,0,0,1,success,0.049
0.2,2101,25,all_of,shortest,1,True,22,0,0,0,1,success,0.036
0.2,2101,25,all_of,linear,2,True,19,0,0,0,1,success,0.06
0.2,2101,25,all_of,shortest,2,True,19,0,0,0,1,success,0.04
0.2,2101,25,all_of,linear,3,True,21,0,0,0,1,success,0.05
0.2,2101,25,all_of,shortest,3,True,21,0,0,0,1,success,0.035
0.2,2101,26,condition_then,linear,1,True,18,0,0,1,2,success,0.034
0.2,2101,26,condition_then,shortest,1,True,50,14,0,17,18,success,0.043
0.2,2101,26,condition_then,linear,2,True,20,0,0,1,2,success,0.033
0.2,2101,26,condition_then,shortest,2,True,40,4,0,7,8,success,0.033
0.2,2101,26,condition_then,linear,3,True,39,4,0,6,7,success,0.054
0.2,2101,26,condition_then,shortest,3,True,39,4,0,6,7,success,0.025
0.2,2101,27,sequence,linear,1,True,93,60,2,22,23,success,0.221
0.2,2101,27,sequence,shortest,1,True,94,60,2,23,24,success,0.241
0.2,2101,27,sequence,linear,2,True,551,517,8,150,150,success,1.532
0.2,2101,27,sequence,shortest,2,True,376,331,8,119,122,success,0.916
0.2,2101,27,sequence,linear,3,True,466,437,5,121,122,success,1.032
0.2,2101,27,sequence,shortest,3,True,466,437,5,120,121,success,0.596
0.2,2101,28,all_of,linear,1,True,19,0,0,0,1,success,0.034
0.2,2101,28,all_of,shortest,1,True,30,0,0,1,2,success,0.024
0.2,2101,28,all_of,linear,2,True,21,0,0,0,1,success,0.023
